house,name,duration,power,model,efficiency,progress,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,len_profile,skew,schedule,schedule_skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter
H151,CW151,1.8691047957288798,0.8329374098927842,11F01E,0.948473735673552,0,0,0,0,0,0,26.64097234118573,True,AN,230.0,0.0,50.0,227.33.145.105,10692,224.0.2.0,10000,16.49061964589449,21.351708200509314,14.982027835572097,19.794258483073293,15.383351783467695,19.221075261861188,14.822337551920791,18.587224963444406,15.02626541746653,19.69194983227593,15.924457238100004,20.797343220177723,17.71711421551496,17.984255644440374,14.816360697192634,19.211266827260793,15.711956515731377,21.048669422595058,16.370556343680903,19.894368376908616,ntcl,clotheswasher,11F01E,7334,0,P1,-489,0,0,0,0,0,0,46.13980317070698,7334,40.47923959676159,31.36657980149701,5,5,5,5
H152,CW152,1.0207519459068888,0.2966363402684538,D3230E,0.9498320554488031,0,0,0,0,0,0,72.90858842249708,True,BN,230.0,120.0,50.0,238.85.124.177,12789,224.0.2.0,10000,17.125179078751216,20.528078562276786,16.061915341469057,19.961092911616227,16.728616491212982,18.886056797403906,17.92387888482329,19.979510162932982,15.815507081067793,20.680886106773485,16.675951052463795,20.243978930664642,14.584113847019411,21.110479620733518,15.081620860026165,20.20103649100062,16.91868205255398,19.849361324235375,16.44210808300351,18.523219239109526,ntcl,clotheswasher,D3230E,7370,0,P4,-236,0,0,0,0,0,0,38.0931352031076,7370,33.82165703736171,37.767611373676345,5,5,5,5
H153,CW153,0.8483755610287785,0.7544744038484901,B8121D,0.9486294839344313,0,0,0,0,0,0,30.48509156696575,True,CN,230.0,-120.0,50.0,230.120.19.123,11461,224.0.2.0,10000,14.290308715351237,19.96295851607278,17.540890997065524,20.926176030630174,15.624128935961675,21.15954268058215,16.155719244710227,19.745158043692,16.32499560798534,21.867180643376564,16.689797910078774,20.217095431942088,16.883492865718416,19.846646185562783,15.592449646960185,22.34647137098034,17.005008865202072,19.786998435085295,14.81543885867899,19.377605076565924,ntcl,clotheswasher,B8121D,5294,0,P3,17,0,0,0,0,0,0,57.76750482676677,5294,38.084626186228505,35.829935058941366,5,5,5,5
H154,CW154,1.745743427136175,1.1568911987005286,D3230E2,0.9502306290169757,0,0,0,0,0,0,49.16173212022396,True,AN,230.0,0.0,50.0,236.228.231.45,10096,224.0.2.0,10000,14.048331397100881,22.176093302310292,16.970209869388142,18.663605394921074,14.318897985550787,20.642847730515918,16.3394413908472,19.147369954840478,16.41832362878511,21.327325196925255,15.529968947314469,19.537256247346008,16.422747690633656,18.340500640697755,15.43837361208298,20.556837871209396,16.76115390219222,19.397766724252556,13.716487301674139,19.349043964537206,ntcl,clotheswasher,D3230E2,8995,0,P3,641,0,0,0,0,0,0,5.536339093098603,8995,30.28251133993875,50.6743726086425,5,5,5,5
H155,CW155,1.5622380567467953,1.3661596320326435,D3231E2,0.9505332668219616,0,0,0,0,0,0,35.42371090104147,True,BN,230.0,120.0,50.0,238.189.210.115,11497,224.0.2.0,10000,18.205433544261663,19.270114356361475,14.60675726915091,19.694250851697813,18.031767955716568,19.14326245028213,17.211350788221676,22.033276251674607,17.65976090050892,20.878231496860042,16.115788522314098,19.91328759813184,14.737815780178348,18.11101564967295,13.772085840441587,20.152016962791407,14.875026010755365,20.73116767566311,15.578511047130986,20.801870048681256,ntcl,clotheswasher,D3231E2,3951,0,P3,-838,0,0,0,0,0,0,29.090397914419142,3951,32.924423825086386,53.71339595051178,5,5,5,5
H156,CW156,1.3599507217863576,0.5631872618485898,11F01E,0.9497292300596957,0,0,0,0,0,0,40.19384111845018,True,CN,230.0,-120.0,50.0,227.107.112.240,12918,224.0.2.0,10000,16.64989986972226,20.543354173752196,14.77092029348562,20.450748344836775,17.742238803895198,20.66986439096392,17.126608868339808,19.403877705083104,16.70182867841249,19.152247547313294,15.710204471515294,21.38336461740269,15.115702019842951,19.578930501290962,15.55913136410096,19.933443100881462,19.032825630299286,19.745354230748063,15.645736032261244,22.140980578015018,ntcl,clotheswasher,11F01E,7334,0,P4,-26,0,0,0,0,0,0,54.15284109715223,7334,53.422639586555626,45.863566836473396,5,5,5,5
H157,CW157,0.1091689287735873,0.40659642695138887,11F01E,0.9504248087557757,0,0,0,0,0,0,69.9611862377909,True,AN,230.0,0.0,50.0,224.141.17.160,11017,224.0.2.0,10000,16.480140295589027,20.212625162536693,15.989621804670469,20.765601802493762,17.00710763149873,21.370066020830404,17.568768576159083,20.11997179962236,16.080221256804208,20.379587716590198,15.734455918542794,21.139825174904658,17.46117243851018,19.369017979192996,15.21663409187905,18.328302016080237,14.693624287087811,20.294927890369845,15.84980423895973,19.246600159925755,ntcl,clotheswasher,11F01E,7334,0,P4,-675,0,0,0,0,0,0,10.446855147169279,7334,49.819922696965946,58.515579805410724,5,5,5,5
H158,CW158,1.0828929168386021,0.9185377665479935,D3230E2,0.9485399230932152,0,0,0,0,0,0,61.094844699893244,True,BN,230.0,120.0,50.0,229.223.5.73,11343,224.0.2.0,10000,15.08742849483631,18.227283403418582,15.350532097131365,19.975897009843674,15.81607499007373,19.340705441611995,15.906280645127335,21.377624035549555,15.653734728422595,20.050903373927238,16.32280108921498,19.469590550813397,17.555292590273975,19.52743514605771,14.762591791580109,19.89878693777982,15.326804934327729,19.43859269075869,16.658899551960964,21.36908632574005,ntcl,clotheswasher,D3230E2,8995,0,P4,673,0,0,0,0,0,0,25.282839492722836,8995,48.52590247222304,30.53965756981091,5,5,5,5
H159,CW159,0.31596959033196037,1.4470317617368749,D3230E,0.9481799255737314,0,0,0,0,0,0,57.353115883591435,True,CN,230.0,-120.0,50.0,233.120.177.67,12638,224.0.2.0,10000,14.374136435436013,21.50688617559665,15.210945209937849,19.21040341657566,17.987076262737222,17.913882803392426,16.58918025974294,19.874262460099096,16.134503928974382,18.665955315163867,16.054537092750735,20.92182463982511,16.186657134612393,19.54107569747339,14.843279520273594,20.436663396479887,16.0319268522831,18.741221963378173,16.78042729072012,20.540663432350616,ntcl,clotheswasher,D3230E,7370,0,P4,-802,0,0,0,0,0,0,5.3910082311257534,7370,41.713341077021475,30.67666773482869,5,5,5,5
H160,CW160,0.21925046182312657,0.6759711896104712,7297E3,0.949103769794038,0,0,0,0,0,0,75.37709784966961,True,AN,230.0,0.0,50.0,235.164.158.45,12265,224.0.2.0,10000,16.039241861848154,18.39324458482685,17.48248636920923,21.409299984129284,14.533030588574519,19.87996002084333,17.019508026470817,19.464909746932893,16.752204992246504,19.513509964305744,15.045716794621862,20.446316099730982,17.333522703215426,19.272727058066984,15.12044204252449,19.268161745848644,14.560920047062302,19.180863088322333,15.998950201292521,20.10380483377139,ntcl,clotheswasher,7297E3,3530,0,P1,-695,0,0,0,0,0,0,14.352362623432413,3530,42.520440245699064,56.93871369097835,5,5,5,5
H161,CW161,1.6922260021168811,0.9309665054991816,D3231E,0.9503928944452859,0,0,0,0,0,0,42.5435023304797,True,BN,230.0,120.0,50.0,230.64.109.101,12699,224.0.2.0,10000,16.371411048754275,21.248439772720975,15.25583134789513,22.221876056550688,14.281796443856337,19.19225205513956,15.324056596247567,20.03989730682045,16.663728570315428,20.068382389818893,15.73222494309396,19.005947261380438,14.381033775526888,19.398365415626884,15.00096706765568,19.022977609099676,15.0982820288293,19.804296943153403,15.866423425053982,21.237198164040365,ntcl,clotheswasher,D3231E,2812,0,P4,-682,0,0,0,0,0,0,17.02187431747513,2812,31.079858861369505,41.274585361467835,5,5,5,5
H162,CW162,0.19746879416145657,0.6872633549768771,11F01E,0.950739489814667,0,0,0,0,0,0,54.8950260259635,True,CN,230.0,-120.0,50.0,225.148.107.5,10549,224.0.2.0,10000,16.60590862299901,18.38540657555342,15.68000741981971,19.26669956912255,17.11081953468716,20.21492970388915,16.525499485830384,19.28930164895251,16.061019430486084,18.85006481356314,16.519861585220532,20.61724386716391,16.30316875752659,20.14905470124041,17.634354856452774,20.64899009790147,15.519150178055046,20.074185651048715,18.233664325687492,17.9692739295411,ntcl,clotheswasher,11F01E,7334,0,P3,-62,0,0,0,0,0,0,12.480568720402943,7334,47.31808673723416,41.683148527915506,5,5,5,5
H163,CW163,1.3140683952024208,0.641230413989061,D3231E,0.9482399431937599,0,0,0,0,0,0,65.56522582862388,True,AN,230.0,0.0,50.0,230.123.112.200,10630,224.0.2.0,10000,16.50365693874354,19.29231616526044,15.184864911566592,21.62959497283546,16.377971333273234,21.505353312474664,15.804789447695253,20.69064477689481,16.71605713610291,21.91679119650189,15.588788469124303,19.43437936791699,16.47739343383546,20.611602723947115,14.265412667846192,19.67282151469975,15.77292589598977,20.641461957107786,15.975231421110967,18.743485164404138,ntcl,clotheswasher,D3231E,2812,0,P4,-359,0,0,0,0,0,0,28.34630999004122,2812,36.87895474198467,58.48495007029867,5,5,5,5
H164,CW164,0.3505863725677709,0.6740808120055395,D3230E2,0.9498743321590744,0,0,0,0,0,0,58.686170559763575,True,BN,230.0,120.0,50.0,236.207.157.198,12046,224.0.2.0,10000,16.528037063180044,18.596652612054665,15.674936012365698,20.631722034291244,14.900712920070744,21.874699934870474,16.686978696144198,18.17541560622457,15.691132922237719,19.618477588681817,15.00369340769702,19.599775398158094,16.21515001912338,19.35154094943833,14.949974064913391,19.041207664563416,18.23118892050865,21.058329636237296,16.165290328493377,21.11726262808793,ntcl,clotheswasher,D3230E2,8995,0,P3,648,0,0,0,0,0,0,18.880092060543866,8995,54.22824470363999,47.711041550852606,5,5,5,5
H165,CW165,0.8455569636602748,1.2515960193017888,D338C9,0.948396663658287,0,0,0,0,0,0,47.98027292058651,True,CN,230.0,-120.0,50.0,231.153.143.40,11625,224.0.2.0,10000,15.926607038007923,20.712681257547988,15.155117256174597,19.37094337398086,15.137278955604652,20.67844100645647,15.4173194680305,20.167696101048627,16.38616204425449,19.15134603520838,16.504165504861753,20.161601255835294,15.491403702686402,18.937729081975668,14.741946891677937,20.921470588165786,15.742795037242068,20.16869732939603,16.249145303787657,19.061014903579782,ntcl,clotheswasher,D338C9,6172,0,P3,10,0,0,0,0,0,0,19.10897023732167,6172,59.984785751930076,59.08402727042254,5,5,5,5
H166,CW166,1.488452728330604,0.8011890888525359,D338C9,0.9486453817365352,0,0,0,0,0,0,36.93304041643297,True,AN,230.0,0.0,50.0,228.177.156.109,10783,224.0.2.0,10000,16.215630375191715,20.061723692948274,15.895660042271022,19.73978280355233,15.73714476092256,22.155604240332273,16.090145808961513,19.24331833532841,16.140306082209552,19.961000613836827,15.791599582988791,17.79399777608427,17.166818779712003,19.71545996445013,15.613829675657124,20.14243056956858,15.53844331634406,20.17388198524955,15.952604734387762,18.681587153244653,ntcl,clotheswasher,D338C9,6172,0,P4,-884,0,0,0,0,0,0,48.686338377896085,6172,37.718039936428646,30.687979099825455,5,5,5,5
H167,CW167,1.9229299214852575,0.20435493339706934,D3230E2,0.9506160100990289,0,0,0,0,0,0,24.714804631256637,True,BN,230.0,120.0,50.0,230.223.211.219,12488,224.0.2.0,10000,16.651454270827,20.103572299464165,17.53264850133469,20.700672699620743,15.583065612734995,20.419060987187436,14.821080514357178,19.831162146672277,17.150617642301064,20.235006893594175,15.847325741869199,18.909572406183045,16.438520935220023,20.67450532424256,17.897889939817553,19.483900667957492,15.654364702277949,19.468099029711937,15.647897262068009,19.74706113711207,ntcl,clotheswasher,D3230E2,8995,0,P3,-305,0,0,0,0,0,0,38.59370567608682,8995,49.15916664773397,37.90702667596558,5,5,5,5
H168,CW168,0.5411841121226819,0.5472740316810034,B8121D,0.9501987261214943,0,0,0,0,0,0,56.33495407485301,True,CN,230.0,-120.0,50.0,229.132.222.88,11488,224.0.2.0,10000,14.294062455517805,20.00621428937149,15.697174285447838,20.171812851689573,16.462340136974248,19.760284550814983,16.113432029671586,19.510979954029825,16.05356475429246,21.035070636693877,15.111640809783859,18.09613182517032,14.579208331195856,20.008532815457972,16.303611347997656,21.287566754500464,17.050363850035406,21.029466699962796,17.48077078246383,20.384750597770992,ntcl,clotheswasher,B8121D,5294,0,P3,391,0,0,0,0,0,0,6.65562873282048,5294,45.20771462054124,54.82870652336572,5,5,5,5
H169,CW169,1.0747304282556904,1.192534630122465,D3230E,0.9524449657002296,0,0,0,0,0,0,48.15036179212629,True,AN,230.0,0.0,50.0,236.113.241.228,10657,224.0.2.0,10000,16.898373238475745,19.684800723128205,17.074714319144498,20.934116518365467,15.548744021087073,21.011889954068394,15.604565348760085,20.281257196168887,15.876738766267117,21.473447053387634,14.488152994711847,18.34166393292848,15.751599325941047,20.227285909314528,15.913808832282763,20.315592299751085,16.385093430927235,20.390147114855615,18.03315269507839,20.210803772665557,ntcl,clotheswasher,D3230E,7370,0,P3,-809,0,0,0,0,0,0,20.153618741301745,7370,52.83937118506516,46.80120816410976,5,5,5,5
H170,CW170,0.24743117688574523,0.43716858295703714,B8121D,0.948767592384549,0,0,0,0,0,0,26.2614909730918,True,BN,230.0,120.0,50.0,225.230.10.207,10784,224.0.2.0,10000,18.369215003228977,19.545053274698517,15.356800779575604,19.075239563628838,17.580572248430997,19.32529514773165,16.6342588210905,21.03068884725252,17.939468224147134,20.93171569853066,15.552351537334767,21.406706593147373,15.398187446877747,20.586547586425517,14.994710224120531,18.113834833631525,15.869996314222513,19.58601024275115,16.248533019010225,19.178160888221825,ntcl,clotheswasher,B8121D,5294,0,P3,32,0,0,0,0,0,0,53.38539806395496,5294,56.004986277999734,46.55896643180597,5,5,5,5
H171,CW171,1.466192708298192,0.9185137436587134,B8121D,0.9503525996936683,0,0,0,0,0,0,34.576563218708564,True,CN,230.0,-120.0,50.0,228.249.26.26,10779,224.0.2.0,10000,15.033482907822394,19.847700723463635,14.118540579384451,20.013612113371927,14.971793002182585,19.269108618341345,16.63661965934177,19.65934832492271,14.944321077369839,18.37992883613106,17.11466782313302,20.042250553707376,16.266416196765007,21.79271032341763,14.790886337661542,20.211968135529066,16.33525616412968,18.747509291705963,15.768697457929434,20.73389923046047,ntcl,clotheswasher,B8121D,5294,0,P1,395,0,0,0,0,0,0,33.61028935572292,5294,47.90810680543724,56.96119615138806,5,5,5,5
H172,CW172,0.44093661940586615,0.5522090893893861,7297E3,0.9521075850333628,0,0,0,0,0,0,74.33801484325903,True,AN,230.0,0.0,50.0,238.213.142.115,11766,224.0.2.0,10000,14.382781391073847,20.05320595275866,14.612874847772488,21.992472993390756,14.453634442538394,19.565311049472367,16.24727214158866,20.70869624648441,15.314443221772997,19.557444829527604,16.662690953538313,18.857270459835085,17.86425076102898,19.861799762160132,15.389379335111553,21.39069892068779,16.002306952575566,20.428597074545134,17.75292195678854,19.349834984374993,ntcl,clotheswasher,7297E3,3530,0,P3,-499,0,0,0,0,0,0,40.18357439868689,3530,58.274536803487976,34.64469085474658,5,5,5,5
H173,CW173,0.45348535751291263,1.2030812189406295,D3230E,0.9485524587874052,0,0,0,0,0,0,73.84033044056662,True,BN,230.0,120.0,50.0,237.149.178.205,11368,224.0.2.0,10000,16.829173135120087,20.397449747557467,15.008096016803284,19.917830231309374,15.117157231916158,19.70858787255213,16.235055868633633,20.74932350880213,15.826051426999394,19.290143521130283,15.258776677313117,17.770409608984544,13.983739138676606,17.810361043047457,15.925288075602628,21.80005771425366,16.65962590736196,19.124366625069037,16.119640718330114,21.745114665475125,ntcl,clotheswasher,D3230E,7370,0,P3,479,0,0,0,0,0,0,3.1761077055408693,7370,49.20090131284405,38.07114414832165,5,5,5,5
H174,CW174,1.6292727905745246,0.5649040812866162,D338C9,0.9501322470833927,0,0,0,0,0,0,34.93887163234601,True,CN,230.0,-120.0,50.0,236.151.180.18,10623,224.0.2.0,10000,16.41212062129114,19.149046521804312,17.18760779738059,20.403281656239205,15.367742576257285,21.390952063709477,15.059971927343796,19.30429938028028,17.207781219466376,19.45631935215604,17.17181599461826,18.071101574114778,15.906599165702424,20.480812128695398,18.083550351528274,20.954413327002435,17.075728723927355,18.34391027526134,14.67519957439136,21.576904806060487,ntcl,clotheswasher,D338C9,6172,0,P4,186,0,0,0,0,0,0,15.05886092636386,6172,57.29688726079725,59.955714316701545,5,5,5,5
H175,CW175,1.2524000384544578,0.5211944617611557,7297E3,0.9495397315131261,0,0,0,0,0,0,47.78425576322083,True,AN,230.0,0.0,50.0,234.110.104.50,11530,224.0.2.0,10000,14.5557589943918,19.951046563954755,15.465539355163392,20.4371619631799,16.175565674259573,19.762610005803673,16.40847406559692,20.152295535047717,16.00260377431448,20.332739250598298,14.838603900022262,18.79906619307622,15.426049904463929,20.346414501667738,14.829400975854355,18.764573151363336,17.545591240219412,19.844188108045657,14.8184558359846,16.87269267046124,ntcl,clotheswasher,7297E3,3530,0,P3,691,0,0,0,0,0,0,1.081220206378699,3530,35.01371811177197,41.537173593997764,5,5,5,5
H176,CW176,0.8046462848303982,0.9906534030292622,7297E3,0.9522924451054361,0,0,0,0,0,0,71.7577493311301,True,BN,230.0,120.0,50.0,224.145.151.1,11140,224.0.2.0,10000,14.691720200972041,18.29235719652676,17.372835189268027,19.98508943622436,14.582972242266846,19.665663226416353,16.612226339151963,21.325333786740416,15.304064405439966,20.706655113525258,14.576271861785553,18.341349192267966,17.301369806909552,20.91383435195647,15.808841166197428,19.754485128003374,16.253367005021953,21.520430067872617,15.27741828857457,19.215371609275397,ntcl,clotheswasher,7297E3,3530,0,P5,-494,0,0,0,0,0,0,2.5116480304343702,3530,50.700942481042105,48.13338410285833,5,5,5,5
H177,CW177,0.7352088077309207,0.5551421506325648,D3230E2,0.9464928176330547,0,0,0,0,0,0,70.9422068675001,True,CN,230.0,-120.0,50.0,235.57.160.141,10093,224.0.2.0,10000,15.2882284321575,19.672900177725108,15.887062987199393,21.399144319048435,16.06719007605452,19.72550980468516,14.885832515366841,18.92007416298609,16.361341112192676,20.311094201195555,17.19679608809271,19.54770516144912,15.908057318490863,18.682740680888195,17.507529775478076,21.78685682006042,16.25866763532436,19.861015276138794,15.849789573786621,20.85993744035745,ntcl,clotheswasher,D3230E2,8995,0,P1,836,0,0,0,0,0,0,28.485914152929993,8995,30.1315462372336,48.53385133769504,5,5,5,5
H178,CW178,0.9835057453767615,0.5273620821474667,D338C9,0.9481259682635222,0,0,0,0,0,0,52.612018741552006,True,AN,230.0,0.0,50.0,237.90.86.24,12877,224.0.2.0,10000,14.10795796911026,21.277487526653793,16.793331969012574,19.464773136245206,15.770339088274428,19.904722146854322,13.91485397492154,19.509386541507038,16.236373983303974,18.890872193476493,17.27964794600262,21.012991957646577,16.711884439487896,19.72295374246791,15.229244828762969,19.13921389468312,15.644125411566991,19.35138201427811,14.907383441140833,20.26742168004762,ntcl,clotheswasher,D338C9,6172,0,P3,-721,0,0,0,0,0,0,29.531024391674453,6172,35.27226573727518,30.77814313017409,5,5,5,5
H179,CW179,1.2753268041464818,0.23401786355899423,B8121D,0.9496013770464776,0,0,0,0,0,0,75.95715337217035,True,BN,230.0,120.0,50.0,233.93.121.13,11736,224.0.2.0,10000,13.957049726728926,18.93737278104263,17.05914038261146,20.477098290130602,15.900388354832298,18.358010206702698,14.823429555103209,19.679658144521127,15.594231254353968,20.267095876464058,15.534818474912889,19.685863388951432,15.074755212973491,19.726709201398585,17.985785432801386,19.879965444387,17.883088070106993,20.542263771732152,16.90464017006073,19.826995197492668,ntcl,clotheswasher,B8121D,5294,0,P4,317,0,0,0,0,0,0,40.571131638596974,5294,42.198745536321184,48.14708435866669,5,5,5,5
H180,CW180,1.2525518187293039,1.1584430350642867,D3230E2,0.9512614894099789,0,0,0,0,0,0,68.43515636482765,True,CN,230.0,-120.0,50.0,225.170.173.88,12993,224.0.2.0,10000,14.063973161166581,20.43542652091917,15.71359411679325,19.800852949865515,13.28462433320212,19.277741437056473,14.870880553792928,20.190523275653668,16.13570326489388,20.854468344459807,17.56993848502021,18.14497315541396,15.9008666216696,18.084765630070283,16.7475090652637,20.069667698417625,15.184920101995958,20.22742172762386,15.55444195685987,20.81559432569911,ntcl,clotheswasher,D3230E2,8995,0,P3,-305,0,0,0,0,0,0,29.793563656460776,8995,41.73914637699967,49.64290174120132,5,5,5,5
H181,CW181,1.7770096234004376,0.3758842179847658,7297E3,0.9493661102975359,0,0,0,0,0,0,31.614321043074398,True,AN,230.0,0.0,50.0,228.57.67.192,12653,224.0.2.0,10000,15.909802873602393,20.571861341399178,15.966430677666438,18.991436509776413,14.996512908202153,17.922181593732596,15.753296220842278,20.248676954889262,15.602716738752191,21.994493071216354,15.179357451006565,19.51863518315832,13.811400825226535,19.9884658253629,16.731046687233327,19.197446756260216,16.142489194450835,18.75532051590261,16.484377047193707,20.454497342659696,ntcl,clotheswasher,7297E3,3530,0,P4,765,0,0,0,0,0,0,42.19996200709916,3530,55.077041171718534,38.52930279271067,5,5,5,5
H182,CW182,0.8865454263626655,0.8061443081590325,D3231E2,0.9507718716678247,0,0,0,0,0,0,58.36498190421304,True,BN,230.0,120.0,50.0,226.143.89.219,10683,224.0.2.0,10000,15.858052951577474,17.66985484760297,15.800093792233197,20.63557334444159,15.574912129804312,19.718744373778677,15.989888520706838,20.30414392675355,15.027323159507487,21.285290629341056,15.128851150519319,20.79412878470238,16.32460758813572,18.789981057768543,15.959916229860298,19.246213779270775,16.7200214816573,20.559134372793363,16.31526623445145,21.7769386321688,ntcl,clotheswasher,D3231E2,3951,0,P2,-284,0,0,0,0,0,0,14.838860012444691,3951,59.554762213015564,42.41294905101315,5,5,5,5
H183,CW183,1.4660345947031692,1.1990416233635313,D3230E2,0.9511676552369196,0,0,0,0,0,0,52.092538772197905,True,CN,230.0,-120.0,50.0,225.221.8.206,10539,224.0.2.0,10000,14.441096926452762,20.212345076233486,15.243059732207382,19.13681898148047,17.827441085623178,21.59438310863201,16.213421386174907,20.8776285955403,16.083709873516568,20.74688890055927,16.040652147428986,20.50952311126597,14.668455219432685,19.354786948176656,16.36594509959772,20.535012265032343,16.744719231670892,19.22498683051299,15.309061106666062,19.246860537995875,ntcl,clotheswasher,D3230E2,8995,0,P4,-145,0,0,0,0,0,0,37.99521113234829,8995,34.800361960151065,39.19405176205801,5,5,5,5
H184,CW184,0.7850895420978599,0.8607567109864755,D338C9,0.9486015529667899,0,0,0,0,0,0,74.94985899313606,True,AN,230.0,0.0,50.0,229.85.172.209,11246,224.0.2.0,10000,15.773627812904682,20.45147623420828,17.721871035525982,19.605864916662142,15.245782683267036,21.175614363297985,17.630067995044953,17.722327367185272,15.951867411398975,20.68175272371693,14.629442191453114,20.930280375291225,16.528637340671207,19.42363710974308,14.720988675347023,18.265461755838658,16.03149012387682,19.764048504579858,17.401313412153034,20.578112091351915,ntcl,clotheswasher,D338C9,6172,0,P3,-677,0,0,0,0,0,0,45.911157207019784,6172,55.65007398017086,54.32170584743781,5,5,5,5
H185,CW185,1.5036131740624517,0.26848690716369483,11F01E,0.9521215005004755,0,0,0,0,0,0,48.488682217594885,True,BN,230.0,120.0,50.0,230.216.214.249,10172,224.0.2.0,10000,16.89545731545646,20.69649687496792,16.577610171555577,19.501437901592002,16.37644698162291,19.461975053436483,16.31447563560064,19.712227736339223,15.545858962755728,20.279443322116833,17.340866320712017,19.169946193515568,16.13547346601678,21.051969939396347,15.35512974577353,19.176770461798977,16.963618141853395,19.538094514418773,17.88863736350073,19.865542714468994,ntcl,clotheswasher,11F01E,7334,0,P5,6,0,0,0,0,0,0,8.341095626995209,7334,57.00342248413166,51.73522780818153,5,5,5,5
H186,CW186,0.9886459074560833,0.8691802968882696,D3230E2,0.9520558535122534,0,0,0,0,0,0,41.09728407806633,True,CN,230.0,-120.0,50.0,227.102.111.100,10694,224.0.2.0,10000,14.822585297557493,22.426720937377365,14.73390678284222,20.53763194609138,17.701684661186064,20.741014407347866,16.96028935622861,20.46512908633313,17.802500396743945,20.17800064613608,16.29657059791094,18.255647959398996,15.667995027495405,18.719121287337355,16.724734188342005,19.05024287160609,16.337936813062043,19.95466636672681,16.251475634138796,20.171368570760603,ntcl,clotheswasher,D3230E2,8995,0,P4,281,0,0,0,0,0,0,55.03642185430331,8995,53.14422515191579,59.12459304054012,5,5,5,5
H187,CW187,0.12023422278100171,0.40666801605220715,D3230E2,0.9460008735447375,0,0,0,0,0,0,34.69607317839889,True,AN,230.0,0.0,50.0,232.191.128.218,12497,224.0.2.0,10000,15.807705712947495,21.15133295610828,16.192727283809944,19.710165405800694,15.430352788894353,20.382981259882076,17.03457072046523,19.799778057342756,15.52997168433485,20.04198523752343,16.489847084286268,20.057881343656536,16.36038451883895,20.21928091877198,15.972812967408727,19.02647627724785,16.523550187916776,20.069810603605646,16.172536511091028,20.06798475077675,ntcl,clotheswasher,D3230E2,8995,0,P3,-347,0,0,0,0,0,0,15.931617027879062,8995,36.256384737295626,39.88484165066847,5,5,5,5
H188,CW188,0.8394671908474911,0.1394278530160538,D3230E2,0.9497142156401165,0,0,0,0,0,0,38.058073715064836,True,BN,230.0,120.0,50.0,224.68.27.52,10553,224.0.2.0,10000,15.352113197236092,19.293007860322813,15.26210645548062,20.30577200387809,17.08878897810315,18.184715630195754,16.66570860074374,21.463641858704978,15.348420634533882,20.629401037125415,15.32918525376958,19.439341658256804,17.15524871368603,20.649102907031182,16.151921018537397,20.816794447609272,15.613577872325314,20.05157592623354,16.978631074608245,20.28870437969961,ntcl,clotheswasher,D3230E2,8995,0,P3,-379,0,0,0,0,0,0,2.1983440520311226,8995,41.73216878740915,34.9260768693154,5,5,5,5
H189,CW189,1.83554347349182,0.3941733775285413,D3230E,0.9496915915490921,0,0,0,0,0,0,41.483655916389296,True,CN,230.0,-120.0,50.0,232.55.2.229,10032,224.0.2.0,10000,15.672665242164705,17.37643797604307,17.280246506902557,21.025362999494003,14.68527735546571,19.589088199391007,14.690637378716456,19.924598578062266,14.912285147680436,18.732659956809446,14.858292913965926,19.91574710905187,16.07140140259788,19.560442217807132,16.495467452374296,18.725127586576768,14.785894382634604,20.207575755521347,16.198888468165265,18.703960062894545,ntcl,clotheswasher,D3230E,7370,0,P3,-483,0,0,0,0,0,0,52.05689556577261,7370,59.27394099941053,50.328269636969665,5,5,5,5
H190,CW190,1.287456206212575,0.35043056535269274,D3231E,0.9450133902892693,0,0,0,0,0,0,55.25470921309725,True,AN,230.0,0.0,50.0,238.4.207.119,10206,224.0.2.0,10000,17.065250894192957,20.814608520716423,16.04142031740121,18.951012224067885,16.099926448108484,20.517741613191685,14.828644499916118,19.077984860941093,15.290491876318452,19.628421430105636,15.741249999482323,19.493827137809287,16.736514435678185,21.525854259608035,15.779701374471408,19.65094960260346,18.36608873649732,19.789049187283812,14.346462009023304,21.240012966145763,ntcl,clotheswasher,D3231E,2812,0,P3,-304,0,0,0,0,0,0,47.079195833238494,2812,51.1888416508047,56.929111781931624,5,5,5,5
H191,CW191,0.5907994358614215,1.0999442139212448,7297E3,0.9507971271022392,0,0,0,0,0,0,44.03521858691607,True,BN,230.0,120.0,50.0,231.1.162.240,12342,224.0.2.0,10000,16.062554527582282,21.53171130048544,13.896382885077035,20.33694630740364,18.026275825230982,19.294467544677627,16.308352405534464,20.390403498812177,17.624818609668257,20.730703356972416,16.2828066958351,21.48909596867929,15.872777178878655,19.02579124458442,14.215083891302067,19.026601912512703,17.0030154328314,20.876255497576853,14.640718983164193,20.343150888222794,ntcl,clotheswasher,7297E3,3530,0,P5,-314,0,0,0,0,0,0,9.242609494585782,3530,35.48864864028883,34.9489194191671,5,5,5,5
