house,name,duration,power,model,efficiency,progress,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,len_profile,skew,schedule,schedule_skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter
H151,DW151,1.0180877612930648,0.34569005978724715,B82F81,0.9491306273658469,0,0,0,0,0,0,36.08685502262783,True,AN,230.0,0.0,50.0,232.107.247.32,11506,224.0.2.0,10000,17.6814547354605,6.079472518589304,15.577342956919292,5.402334687925981,18.22933119198219,5.683397578912067,16.92984901775576,5.122351609784313,17.051729390125963,6.909720826414457,15.062732516334563,5.37859045011769,17.376609405442217,5.328773052529241,16.772180268495415,4.714151774424218,16.35790700853181,4.489754473718905,16.413287597732538,3.8181245626609357,ntcl,dishwasher,B82F81,1865,0,P2,-427,0,0,0,0,0,0,25.785039514422305,1865,33.25354399139353,41.09122567133798,5,5,5,5
H152,DW152,0.5188985857922495,0.7509844756815934,B82F812,0.947652256577224,0,0,0,0,0,0,40.92032304821274,True,BN,230.0,120.0,50.0,229.118.90.29,11833,224.0.2.0,10000,16.395420022477577,4.25500897701952,15.59569298605831,4.958708806061407,19.397171615055488,4.889141169573723,18.66033895643431,5.91089429749971,16.481038478602343,3.1412481660240155,17.789667628083908,6.759213777128131,15.183717204128385,5.133073042617244,17.98846820860231,5.731231856489705,17.305097972626605,4.431504065746401,15.240357297685367,5.90752676957698,ntcl,dishwasher,B82F812,2141,0,P1,-397,0,0,0,0,0,0,43.14994690746036,2141,39.04865095676428,37.77683922103095,5,5,5,5
H153,DW153,1.0899942690677529,0.24376461134052732,B81D04,0.9506984914081716,0,0,0,0,0,0,69.5625325358146,True,CN,230.0,-120.0,50.0,227.113.101.206,11272,224.0.2.0,10000,17.70251980494392,5.107296554716047,17.089303008408358,5.27188599327752,19.04180527410141,3.3865953259183508,16.91264032772374,5.65151499416441,20.066383024004573,5.212923496555694,15.194637384561307,2.8895760645700075,18.541962617464602,5.046075743028512,16.701950287154624,4.555441999332757,17.98056100874362,5.2001175048641075,18.669616318989455,4.771845927132359,ntcl,dishwasher,B81D04,6446,0,P4,-352,0,0,0,0,0,0,22.34336664937657,6446,47.30527164838946,44.49174892865666,5,5,5,5
H154,DW154,1.1710808163440298,0.374728322532188,B82F812,0.948740688257363,0,0,0,0,0,0,55.08566215885887,True,AN,230.0,0.0,50.0,232.12.55.77,12606,224.0.2.0,10000,16.00997794969815,5.778886249971883,16.629383117118124,4.373306224555061,16.723275931799034,3.105291902590344,16.868461136018816,6.677972481516452,17.11693459621207,6.43765142189329,17.685840815442983,3.7941389975853035,16.475502658787317,4.68192134642752,16.41483537941902,4.8040959425159615,16.25028565539493,5.3453218518476,15.310333474929184,4.363851415647077,ntcl,dishwasher,B82F812,2141,0,P3,154,0,0,0,0,0,0,42.27665526905066,2141,34.58705412619005,32.43734480858779,5,5,5,5
H155,DW155,0.8807735736688216,0.7754720491301857,B7E6FA,0.949055944593352,0,0,0,0,0,0,79.07245805314989,True,BN,230.0,120.0,50.0,233.29.114.51,11858,224.0.2.0,10000,15.711026452364834,5.146554700629504,16.78614417708083,3.380530411986003,14.669531518952502,5.953274404986348,17.63187853538152,5.338197538275545,17.693045802877453,2.340700017407502,18.410924767216382,4.293204264526158,17.877713210590354,4.6241542326396345,16.71611551722003,5.833582098291192,18.366560570502685,5.076905867747126,15.445591161357887,2.3266621991641365,ntcl,dishwasher,B7E6FA,12979,0,P1,-217,0,0,0,0,0,0,55.427303588699345,12979,50.508238729701105,42.07031961738892,5,5,5,5
H156,DW156,1.4011913407237753,0.5473736700805214,B7E6FA,0.9494924692036991,0,0,0,0,0,0,75.22051918068934,True,CN,230.0,-120.0,50.0,228.60.44.70,10739,224.0.2.0,10000,17.828581654877524,5.338344734330389,18.32686034626888,5.3181973226116295,18.754505174630523,3.70995928586486,15.864127886728115,5.3380599841555805,15.177850715016358,4.844998312505366,17.61563395848333,5.518824617777044,15.388551032825667,5.101396558431576,17.117252268541616,5.406127505543292,15.476699966793781,3.9053560546257833,18.54185152427847,6.010468734869062,ntcl,dishwasher,B7E6FA,12979,0,P5,-548,0,0,0,0,0,0,41.56922810268495,12979,42.72577431473056,51.197363766706246,5,5,5,5
H157,DW157,0.5612186825579076,1.0944765498498552,B81D04,0.9494637275554276,0,0,0,0,0,0,36.54678548297791,True,AN,230.0,0.0,50.0,237.13.21.225,12749,224.0.2.0,10000,18.360878650049848,5.658030346494118,17.54510087466396,6.142446264697535,15.920512883500612,4.2896929109581245,17.362872597213943,4.567350276324231,17.102414677320642,4.7473413244482146,16.76175326983993,3.920762047436521,16.758920399968037,5.3792757453143025,17.65250502752091,5.588326771893542,18.07446743685994,2.425926316186662,16.303263816732557,4.702399720858795,ntcl,dishwasher,B81D04,6446,0,P1,688,0,0,0,0,0,0,31.421403435399057,6446,31.096636465131052,34.3488374736921,5,5,5,5
H158,DW158,1.0120253995718986,0.2803756229336643,B82F812,0.9482940884207968,0,0,0,0,0,0,74.26976145983434,True,BN,230.0,120.0,50.0,235.161.163.118,12472,224.0.2.0,10000,17.587338591108733,6.123484755914317,14.543168927668445,6.022239011720672,18.629932438726954,6.038080072980623,17.001497753663287,3.146938855555472,19.309871909518073,4.472775770183953,16.12846719968194,4.986939452866455,16.52074449885774,5.960469496521174,16.77319802693237,6.17136364736098,17.170485410757937,7.267410846434395,15.141647121183565,4.5782838720261445,ntcl,dishwasher,B82F812,2141,0,P4,423,0,0,0,0,0,0,49.310012661018455,2141,50.88051850647811,45.84279998069596,5,5,5,5
H159,DW159,1.5688064100112027,0.836593518307557,B82F812,0.9484035920635246,0,0,0,0,0,0,25.722634907600778,True,CN,230.0,-120.0,50.0,225.138.59.141,12807,224.0.2.0,10000,16.728204858797614,4.153660547381082,17.812845508518517,4.3088564520716375,16.521653282603236,5.071746558535842,16.98088918882061,5.156134364358498,16.620936179934265,4.212449439490123,15.599810790506217,3.8744111533333383,17.175227846792453,5.682952799220033,16.08633272574935,3.667028459467482,17.72709869136363,3.7621569845983913,16.616329198455823,4.318339654542713,ntcl,dishwasher,B82F812,2141,0,P4,812,0,0,0,0,0,0,2.8281518214248202,2141,44.862040931965666,54.05714152944819,5,5,5,5
H160,DW160,0.9556180446798952,1.0149046427402748,B81D04,0.9500187744095095,0,0,0,0,0,0,23.54886523636032,True,AN,230.0,0.0,50.0,237.176.191.145,11967,224.0.2.0,10000,16.269449563431156,4.3839678519182685,18.32548773337634,4.77710711424858,16.37570741809489,5.982395795685042,15.213856347696353,4.970953433183062,16.987498877596327,5.617257482202834,17.679410314375506,6.527329660418087,16.58527322492937,5.771058841370081,17.156931807826126,2.928751012335637,16.811775976283787,3.135072547003502,18.021914961347832,3.345489100178791,ntcl,dishwasher,B81D04,6446,0,P3,150,0,0,0,0,0,0,48.318498222523175,6446,39.330520235207295,51.11325219106189,5,5,5,5
H161,DW161,0.878762982207248,1.335338482045833,B81D04,0.9513341732818534,0,0,0,0,0,0,58.64626195716081,True,BN,230.0,120.0,50.0,225.166.104.83,12827,224.0.2.0,10000,15.881965706503461,4.074223504402603,18.77309835636274,4.124859940200076,16.887431526052932,6.583441315698163,19.777186370360738,5.707182267821499,17.461488018873855,6.188222281186166,15.959251500350184,4.757632655560203,17.36622472067075,5.253825658506795,17.256609275161537,6.912604049685216,17.387585052913078,3.9812504387986856,16.04489677648719,4.7078949344548935,ntcl,dishwasher,B81D04,6446,0,P4,830,0,0,0,0,0,0,14.06407447970939,6446,52.24859308295267,49.392277396337946,5,5,5,5
H162,DW162,1.1091283364803974,0.5380127228555803,B81D04,0.9465303441028979,0,0,0,0,0,0,73.79036891102226,True,CN,230.0,-120.0,50.0,225.182.238.236,12397,224.0.2.0,10000,16.886253906201546,5.779969570678405,16.390499408210772,4.803512025775263,15.339935547582748,5.556497068994709,19.37077799309703,6.137880893843084,16.201776120620526,6.552598464291573,17.884544169587535,4.8781171979490745,17.043894719108216,3.13972861148942,17.85086674463827,3.8823086639106976,16.482264417240103,4.992687011738633,18.109071213984222,4.9291001160000985,ntcl,dishwasher,B81D04,6446,0,P3,202,0,0,0,0,0,0,28.093644606783467,6446,46.684915141103566,50.96313110929166,5,5,5,5
H163,DW163,1.2452411516351871,0.5744415745898541,B82F812,0.9522569751978139,0,0,0,0,0,0,42.50723449701526,True,AN,230.0,0.0,50.0,230.32.226.236,11612,224.0.2.0,10000,17.009668816973022,5.37041698779299,16.35494069460018,4.558212485738165,17.269607767908735,3.7346489361818955,18.187488762266316,6.197569274635969,17.832889638151897,4.613539426640836,16.29209546328132,4.78223563600438,15.987995722685147,6.374162578404963,16.978662091488765,3.4108588556103046,17.371270380100714,5.556239186003897,17.96792969832627,5.625056524108658,ntcl,dishwasher,B82F812,2141,0,P3,-662,0,0,0,0,0,0,53.8435345621276,2141,50.790797340045415,46.237423184457,5,5,5,5
H164,DW164,0.9436447962722531,1.0396030574234871,B82F81,0.9473209201171413,0,0,0,0,0,0,46.461752377685684,True,BN,230.0,120.0,50.0,230.235.49.8,11712,224.0.2.0,10000,18.671336741727046,2.8617511743121375,16.212067415186777,6.67446836058684,17.021401965595068,4.943220899495829,16.771616099269895,4.863755725448439,16.49586313548574,4.74832631369454,15.88844659363995,5.920307924561596,15.782030329024838,4.365198287938665,17.126769394773678,4.614573687128629,16.400684326915353,4.189137577275511,16.39876365473633,6.3347954857162865,ntcl,dishwasher,B82F81,1865,0,P3,346,0,0,0,0,0,0,53.0327225878456,1865,46.91042596679131,38.40552704578666,5,5,5,5
H165,DW165,1.2587486560246943,1.006112244463633,B82F81,0.9486724015603283,0,0,0,0,0,0,21.66474304201287,True,CN,230.0,-120.0,50.0,227.90.144.163,11617,224.0.2.0,10000,17.84803251503192,4.056359419546972,18.13794347233444,5.028305362115574,17.737223911111997,5.031410869298194,17.598206276919758,4.821331111961966,17.450505082133724,4.333940126055875,17.618737569371994,4.573354469617522,17.27289585770523,3.659941512784467,17.815498625942425,3.7496026150829085,15.454594487648972,5.484800859848813,17.258090293587966,6.1907669583998475,ntcl,dishwasher,B82F81,1865,0,P3,474,0,0,0,0,0,0,53.24955467170954,1865,32.87942846823991,42.611584724434245,5,5,5,5
H166,DW166,1.6855468254380805,0.4303834391617714,B82F812,0.9480181948496198,0,0,0,0,0,0,60.192556801074765,True,AN,230.0,0.0,50.0,225.91.19.203,12037,224.0.2.0,10000,15.972191321049088,6.702360631260575,18.071640875104713,5.801493660044615,16.304818098285864,4.073928329531129,18.38438164367633,6.077389687572825,16.25961846380355,4.380698379165133,17.2698444771297,4.396828355301667,16.4182641732961,5.765681758334886,15.26837739804196,6.162259910508077,17.076966174147536,5.862182392159972,18.024475621145687,6.18758268199253,ntcl,dishwasher,B82F812,2141,0,P1,786,0,0,0,0,0,0,32.856409143942614,2141,47.017500604312715,32.61618537367273,5,5,5,5
H167,DW167,0.8419446898852977,0.5131118156567649,B82F812,0.948100140075602,0,0,0,0,0,0,24.269815917636386,True,BN,230.0,120.0,50.0,237.82.40.100,10295,224.0.2.0,10000,15.661610388378074,4.658309143193326,16.04235746097168,7.2502836630079255,16.650116151245584,4.1991268258117955,16.43890510399388,4.332821424897343,15.901982304206996,4.099333816811546,18.251788754247944,3.701983785730259,17.671221485314963,5.2061124770852265,15.475940858432908,6.343762191550012,16.26991235549477,5.096346936506709,16.15806139963803,4.875461557706457,ntcl,dishwasher,B82F812,2141,0,P1,-347,0,0,0,0,0,0,29.920467023783974,2141,52.11609888955302,51.37951712935127,5,5,5,5
H168,DW168,1.5939320063930396,0.7843377258324575,995BAC,0.9519560316855066,0,0,0,0,0,0,73.03204079306249,True,CN,230.0,-120.0,50.0,236.122.100.164,12546,224.0.2.0,10000,17.805139348827417,3.5141463099432846,17.827734118890042,5.593367218238065,17.11320395982779,3.9086953735379253,17.995481829864456,6.170272318895792,17.590987428209992,4.950674644427808,14.874056063580657,5.72592272597516,17.01337197315832,6.02091903904714,14.865474694372171,5.390820669122001,15.496765596862248,3.833622852971084,15.866417355036072,3.810799337120308,ntcl,dishwasher,995BAC,5249,0,P3,525,0,0,0,0,0,0,45.898379689380874,5249,37.29993932750646,40.92353551111926,5,5,5,5
H169,DW169,1.0663586593918488,0.24883595650132173,B7E6FA,0.9481685452627018,0,0,0,0,0,0,27.316777088297144,True,AN,230.0,0.0,50.0,234.109.212.238,10278,224.0.2.0,10000,14.842537406902737,6.4319603727046,17.008479738177403,4.085865156061268,17.698345553910993,4.486131160611252,15.728676919000055,3.7619221801884457,17.620894881265563,5.971106165521245,18.579207353295963,5.178273119104634,16.92882540509794,3.6250906122965567,17.120365764777887,5.19480568403504,17.763039293267457,4.732661581391368,16.484112748440477,4.545722654358459,ntcl,dishwasher,B7E6FA,12979,0,P2,465,0,0,0,0,0,0,7.77763918534297,12979,49.16524512560861,52.89377897331855,5,5,5,5
H170,DW170,0.5109238817029405,0.6847606431776904,B7E6F4,0.9513783406425407,0,0,0,0,0,0,58.776666389520514,True,BN,230.0,120.0,50.0,226.210.190.50,12911,224.0.2.0,10000,15.302723646731552,6.388073069121339,17.760266438106566,4.040924107454686,16.802033451484345,3.9861741788914564,17.030675230610253,5.086694008212552,16.52354142134222,4.734254769517548,16.78167690881331,5.688022449001736,16.304264589431735,5.4770641159065825,15.557764233000242,4.461179977392851,17.37466437135314,3.3956486670085475,17.614685585080647,3.8087871905902837,ntcl,dishwasher,B7E6F4,4803,0,P3,-398,0,0,0,0,0,0,42.75797062451964,4803,41.537341929587654,31.20167046885602,5,5,5,5
H171,DW171,1.3952948133575829,0.13711609102206865,B7E6FA,0.9492433582416135,0,0,0,0,0,0,41.06394837791522,True,CN,230.0,-120.0,50.0,238.45.93.204,11476,224.0.2.0,10000,17.1254303692309,5.427942259566124,16.33101639723729,4.511415974276369,17.360485209300293,3.9375047136733112,17.660635734550972,5.785830698347933,16.367074520075416,5.447051388193477,17.420714400383893,5.416262578084319,18.761897848955115,3.8852413051872974,15.838656310096772,5.493870663748447,17.42095757604271,5.200172915692007,16.521290926717192,3.51484109149758,ntcl,dishwasher,B7E6FA,12979,0,P4,-751,0,0,0,0,0,0,0.3639404289110315,12979,42.07363843923942,53.529103852030865,5,5,5,5
H172,DW172,1.482706312737357,1.1797590409311125,B81D04,0.9511424107059557,0,0,0,0,0,0,35.714335113536926,True,AN,230.0,0.0,50.0,231.150.219.247,10822,224.0.2.0,10000,18.59772342299702,5.996352256911411,17.143039679608222,4.222004146826391,17.94561771480121,5.329466692788621,18.156829027998388,5.268305520838095,17.3387886951051,4.53379760497948,18.687547681666,7.756986910358429,17.66031467663324,4.895443856575389,16.123975103637584,4.961121565166016,17.659354897902666,5.00966443719691,17.223982074157547,5.085643459605385,ntcl,dishwasher,B81D04,6446,0,P4,371,0,0,0,0,0,0,44.806476572221335,6446,32.22440930318038,37.11965476883134,5,5,5,5
H173,DW173,1.2808830772066062,0.8198813705253452,B7E6F4,0.9490045054952331,0,0,0,0,0,0,64.13745424772205,True,BN,230.0,120.0,50.0,225.103.241.43,11279,224.0.2.0,10000,18.69756527286243,5.063260642820454,18.396190742629585,6.087268341340248,16.40067108968889,5.707873819107103,17.24692332854687,8.911400749750472,16.154673603794162,4.288622774741923,16.974287389108476,3.8418225684293823,15.386367945788978,3.830361960831129,17.134402089155678,3.91889479044964,17.00407721588929,6.440993384313188,17.043950252647882,4.365194570345958,ntcl,dishwasher,B7E6F4,4803,0,P3,-653,0,0,0,0,0,0,56.62638233497975,4803,39.03398357383515,57.67444057253881,5,5,5,5
H174,DW174,1.4206738451560321,0.14941481194456474,B82F81,0.9484497641402274,0,0,0,0,0,0,75.69802290592403,True,CN,230.0,-120.0,50.0,230.42.236.165,10595,224.0.2.0,10000,16.959711910994137,5.711902142245873,16.819712445580652,4.110010026515464,15.581885289813744,5.659279290074761,16.892595697007057,4.895196145448848,16.872847334464264,4.785667591275489,15.573780180110122,4.95840170429597,17.57709876258285,6.233578989875282,15.895807361353823,4.897529899525975,14.705481826999087,5.924410688964625,19.1215208942676,5.155225527484234,ntcl,dishwasher,B82F81,1865,0,P5,127,0,0,0,0,0,0,1.7053637718132109,1865,58.12982566045761,54.71652539590928,5,5,5,5
H175,DW175,0.5427406812423302,1.2573122718509935,995BAC,0.9508604052045514,0,0,0,0,0,0,76.86310542220357,True,AN,230.0,0.0,50.0,232.132.184.44,10144,224.0.2.0,10000,14.84838245983709,4.619148603129075,17.903099320717516,3.2096186186779123,19.9413747643788,4.0766061763206585,18.095097744901217,4.958525232853481,16.451436837288515,4.974818043928572,17.79479267386787,7.531285858845944,17.347210501398962,5.653570452353285,16.475560639650464,5.139957247951569,17.589518513712008,5.853933789821654,17.84039974388289,2.691852760219553,ntcl,dishwasher,995BAC,5249,0,P3,-293,0,0,0,0,0,0,52.11009898685842,5249,41.434739206749654,38.766437643563,5,5,5,5
H176,DW176,1.810672492052959,0.2560810184471767,B81D04,0.947456438868364,0,0,0,0,0,0,20.97136155042474,True,BN,230.0,120.0,50.0,228.201.63.114,11314,224.0.2.0,10000,17.917107991624817,5.367796732907905,15.808752361447878,3.136832958285194,14.853994462757536,4.936166255081237,16.515845726542253,4.2555731438540105,18.119494141162228,4.539851079233406,16.957237092593466,4.734383063055289,15.234408186493859,5.854856622887361,16.873593809784996,4.96344083418321,18.134038668701407,5.219348357307872,16.497625117603548,4.133964911259155,ntcl,dishwasher,B81D04,6446,0,P3,491,0,0,0,0,0,0,24.94452891575288,6446,48.46104153109864,56.008788931880225,5,5,5,5
H177,DW177,0.8013913145441818,0.7324717496744083,B7E6F4,0.9502712330326338,0,0,0,0,0,0,73.50060132367616,True,CN,230.0,-120.0,50.0,234.188.14.124,11074,224.0.2.0,10000,15.02916951548572,4.610637472588955,16.53454240882942,5.238599329650188,16.552368520232395,5.655707594069172,17.732634566641494,5.787487950790777,17.77590222688255,5.272048879277024,16.063086834817785,6.362052641800935,17.149502797249756,5.083505369896361,16.3330834181056,4.4233280919888145,16.911871932521713,5.931880853569567,15.575451035752023,4.688110476722274,ntcl,dishwasher,B7E6F4,4803,0,P4,554,0,0,0,0,0,0,5.793954757116935,4803,43.94665684971588,52.51128810203039,5,5,5,5
H178,DW178,1.7986210490904675,0.18863631072511855,B82F81,0.9491234814936182,0,0,0,0,0,0,67.59073856295035,True,AN,230.0,0.0,50.0,225.78.227.123,12664,224.0.2.0,10000,16.222223197055545,6.127720147084478,15.440688323286333,4.413897003331504,15.133153763594365,3.16113678042743,16.83018211324537,5.656557319174315,17.893964436093153,4.098570953516673,17.477660308740102,5.044653174366993,17.179241594488214,4.591252010032745,17.15261100678124,5.219688374851629,16.377553694776264,3.7234190367037074,18.16914598818846,5.315961617755737,ntcl,dishwasher,B82F81,1865,0,P2,-244,0,0,0,0,0,0,0.8595270200019045,1865,39.64242548102142,58.510367393056455,5,5,5,5
H179,DW179,1.382173329445576,1.1736783426554194,B81D04,0.9506032222592959,0,0,0,0,0,0,66.98359273673084,True,BN,230.0,120.0,50.0,234.115.218.170,10494,224.0.2.0,10000,15.4765291816875,5.2036676872735645,16.44839572604857,6.619981259710122,15.86443375205646,4.803118642057234,18.156633609454595,5.202254279747395,17.580508002303926,3.6078721734586656,18.560028550811694,4.559943467159,17.995376470970715,6.356733314411878,14.865313497932725,4.715198180597869,17.570770831559855,3.7034069544268076,17.18852605816489,4.007710816419386,ntcl,dishwasher,B81D04,6446,0,P4,679,0,0,0,0,0,0,28.055046535326987,6446,34.474405239685105,48.3505062326269,5,5,5,5
H180,DW180,0.9060875020392379,1.1348007984993045,B81D04,0.9486138682062127,0,0,0,0,0,0,59.94851496185839,True,CN,230.0,-120.0,50.0,234.120.33.158,11393,224.0.2.0,10000,17.32469784916193,5.189776176465848,17.44577997409908,3.7147807578826932,17.217243981109224,5.904980495988719,16.289714139481237,4.653371398854844,16.159061729561635,5.041896176628937,17.544087475189688,4.6847368143395665,18.429667754537434,4.181157998218221,18.218735445463174,5.580391382709603,15.951987622806916,4.1046376912160945,17.4919193797597,4.952384559711421,ntcl,dishwasher,B81D04,6446,0,P3,-742,0,0,0,0,0,0,56.76262826425683,6446,51.66051278482028,36.38869971113742,5,5,5,5
H181,DW181,1.1282580659750632,0.8212116481970404,B82F81,0.9473983829976732,0,0,0,0,0,0,25.41316755336667,True,AN,230.0,0.0,50.0,232.168.109.214,10765,224.0.2.0,10000,17.762699292558658,5.8237915433183165,17.2722697998343,3.722507640753427,17.28665057926638,4.855571673139323,17.50732513239082,6.703751344496177,16.758033346678136,5.650137816792844,16.809425383098247,6.862507309520645,15.914470634552359,8.210867836614952,17.593240716747903,3.919761992639255,17.40437457503116,5.219803886240189,18.144217028462236,5.663335341222483,ntcl,dishwasher,B82F81,1865,0,P3,-153,0,0,0,0,0,0,21.189265802818625,1865,30.74786698498931,48.032297801845445,5,5,5,5
H182,DW182,0.5692560029111149,0.18296401156983724,B7E6F4,0.9504103557999038,0,0,0,0,0,0,35.47502873195061,True,BN,230.0,120.0,50.0,236.153.11.243,12601,224.0.2.0,10000,16.12313939465106,6.031221049564459,17.97081809808705,5.907258179953138,17.760414697739286,6.470875861214164,17.698425050323305,5.116026531487435,18.608476806563502,4.136153574117785,15.279633207935621,4.041829213837619,17.230797634341332,6.192352799655916,16.263602581718413,5.59985898759542,17.98824229420858,6.654074410966306,17.25857679131195,5.913004138511062,ntcl,dishwasher,B7E6F4,4803,0,P4,434,0,0,0,0,0,0,47.994927161809414,4803,35.524723318867906,57.49204346530337,5,5,5,5
H183,DW183,0.6462226602618053,0.7265447609361058,995BAC,0.9486760354736135,0,0,0,0,0,0,71.00902344395226,True,CN,230.0,-120.0,50.0,227.170.146.79,10067,224.0.2.0,10000,16.976820277998804,5.255926332658326,16.00815398234675,3.3730478130210817,16.418598040072688,5.297603875596643,16.233402851242804,4.957408167535722,16.01413305299888,5.372272385045358,17.032416331229697,6.338520940862933,16.126149685493495,5.575652312718698,15.899344626652505,2.9980707207927244,18.805174471842776,4.021855112937862,17.066632937102142,6.590574902020704,ntcl,dishwasher,995BAC,5249,0,P5,253,0,0,0,0,0,0,16.374739476353945,5249,46.57895371143623,48.26071288122557,5,5,5,5
H184,DW184,0.5341638500478214,0.19717988642679035,995BAC,0.9512096405005335,0,0,0,0,0,0,72.63505487948844,True,AN,230.0,0.0,50.0,225.209.126.176,10907,224.0.2.0,10000,20.06746849759782,3.849907509821645,16.09697269321355,4.1922032936891505,17.23704215207783,6.342118860897309,17.384448719615385,5.42553018133251,18.41316730607122,5.329634404402841,17.677780903723153,4.155987421045813,16.707909508597634,3.798719335043566,19.47473218082958,6.315975887327896,15.856395260859802,4.854445356848908,18.24752910403653,5.187074478067104,ntcl,dishwasher,995BAC,5249,0,P4,-679,0,0,0,0,0,0,25.33668911774425,5249,32.92239862442809,41.33186165435661,5,5,5,5
H185,DW185,1.378351785661306,0.24096839951771523,995BAC,0.9510818337572224,0,0,0,0,0,0,25.689810617138033,True,BN,230.0,120.0,50.0,237.118.57.43,12983,224.0.2.0,10000,17.295100021446622,4.931869430917563,16.456684189808392,5.402825483933436,17.185135232798654,5.682751005321559,17.513418859214067,3.7416479790916086,17.13207929258791,4.2918454301032885,16.631443345340685,4.716712094878756,17.87490200022456,4.829579750036442,15.773556154976715,5.341249344025061,18.7264193823047,5.918860476788528,19.055829441664386,5.364677542490795,ntcl,dishwasher,995BAC,5249,0,P4,-177,0,0,0,0,0,0,58.9827111479059,5249,44.82877012151671,52.35958017563754,5,5,5,5
H186,DW186,1.3816394812352706,0.45340098982082777,B7E6FA,0.9490436855536686,0,0,0,0,0,0,53.54359778742981,True,CN,230.0,-120.0,50.0,237.83.186.142,11639,224.0.2.0,10000,18.243467528556312,3.8284081683557303,16.334409874433838,6.284327976663172,16.565050342168043,4.141465179709548,18.436695704114708,4.692917619327437,16.640692464758608,5.38695928807585,16.9146530269472,6.550244029055288,16.915489189917594,4.01932016492342,17.178441768219326,6.568200594979096,17.124503781463833,4.945227792545785,18.165087378575016,5.866364575935369,ntcl,dishwasher,B7E6FA,12979,0,P4,688,0,0,0,0,0,0,35.29464852427971,12979,48.071251884052884,35.80914658808892,5,5,5,5
H187,DW187,0.6095393066720416,0.3922806953292862,995BAC,0.9516090507145168,0,0,0,0,0,0,72.08782374603156,True,AN,230.0,0.0,50.0,237.123.183.48,10978,224.0.2.0,10000,16.653312661410247,4.465043649340898,17.78563748744894,4.82769852231734,17.438295035291123,3.8928783703525056,18.05676183240267,5.243846304023797,15.79499345370743,4.659063384703825,18.102572109228596,4.436424031201064,16.78853101968659,4.405677951035793,16.60681308723979,6.0611974720246815,15.69419438702977,3.420962173372626,17.216826303750462,3.742114981766014,ntcl,dishwasher,995BAC,5249,0,P3,-719,0,0,0,0,0,0,51.819752866767814,5249,50.791854885314905,59.43618867899915,5,5,5,5
H188,DW188,0.982278316082674,1.139668767757362,B7E6FA,0.9504087566328167,0,0,0,0,0,0,65.06921816382486,True,BN,230.0,120.0,50.0,224.33.80.215,10292,224.0.2.0,10000,17.457892855759592,6.157249160055683,17.02674873373882,3.471213808521305,17.642812057869396,5.326384113249899,16.70408422847285,4.753409862483582,17.465818699367556,6.390565525591804,17.81588844003125,3.957758909412675,17.27991874014456,3.6261557932247204,16.730017262694826,4.62416685786849,16.550884695976908,4.173791084212254,15.072352613685553,5.464833611024445,ntcl,dishwasher,B7E6FA,12979,0,P3,173,0,0,0,0,0,0,18.21390887432825,12979,33.762458261500115,54.07334032387931,5,5,5,5
H189,DW189,1.6769721283626233,0.4137338290771719,B82F812,0.9515681932980138,0,0,0,0,0,0,68.71143879213594,True,CN,230.0,-120.0,50.0,231.40.35.126,11428,224.0.2.0,10000,17.15583859324319,3.7740757962926734,17.018343136071106,3.352252873327907,16.671477344535926,3.9360504042506204,17.298554779744713,4.052647405750283,16.289662752328987,6.561618640402997,16.194746254717764,4.680576045847367,17.60166554008403,6.11259412870331,15.8760710623547,6.106228625266134,17.009303602101667,5.18947044465678,17.23907176352412,4.286521806483764,ntcl,dishwasher,B82F812,2141,0,P4,151,0,0,0,0,0,0,5.003469567809844,2141,52.74728637303109,42.09306970306675,5,5,5,5
H190,DW190,0.9191243538231929,1.1053193265562056,995BAC,0.9514684898143447,0,0,0,0,0,0,31.549380240923767,True,AN,230.0,0.0,50.0,233.81.204.131,10495,224.0.2.0,10000,18.00540170328488,5.05421871966511,15.049072939985631,4.453172653995027,16.504721247819425,5.443309259009627,16.261934170407887,3.2324782162767924,15.126512949650037,6.05531143964636,18.13155701353225,3.580528450881083,16.273762830798898,5.343286138383441,15.714477543493933,4.511532772515006,16.15400725297095,5.253071604523927,16.830926809112466,4.779790610027181,ntcl,dishwasher,995BAC,5249,0,P3,709,0,0,0,0,0,0,3.838098309844622,5249,46.005713706792676,30.466815389701036,5,5,5,5
H191,DW191,1.6548427737751963,0.6208519120429278,B82F81,0.95073235936267,0,0,0,0,0,0,39.80560582318892,True,BN,230.0,120.0,50.0,232.193.249.52,12549,224.0.2.0,10000,17.22227643421131,5.234253762033019,16.245086948382323,4.049039785984618,17.95038347064986,5.089352762551557,16.672805565446378,5.8427519277752396,16.774117730227186,7.208628847060661,16.765864469710763,6.31146298899789,15.311113683165853,5.664265962374949,17.531940859689872,4.813650571606647,16.071968938014592,3.8328192129340573,15.722259472255331,3.363050731450575,ntcl,dishwasher,B82F81,1865,0,P3,735,0,0,0,0,0,0,22.435196723664397,1865,43.70738009414232,46.12692415277405,5,5,5,5
