house,name,volume,cooling_power,air_part,material_part,min_coolingtime,min_heatingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,defrost_cycle,heating_power,ventilation_power,standby_power,cop,cooling_power_thermal,cooling_setpoint,heating_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,U,Um,Ca,Cm,Cp,with_dr,mass_change,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H145,FG145,0.116,72.0,0.8200000000000001,0.17999999999999994,38.06235215373558,40.558516479122524,27,212,5,5,64800,474.56597908724603,3.537851556331976,0.47544809337852934,3.996222165616383,287.72799592437957,4.0011371722561,-99999,0.49833038312729944,7.000279297913097,-4.000732282922081,2.742703031718758,4.0897554987374605,20.0005923856667,0,0,0,0,0,77.44253470712079,2.0540962280944544,1.4271071319786108,0.6947615756553484,0.1736903939138371,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06476743373092175,P4,784,AN,230.0,0.0,50.0,231.100.113.203,11157,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,59.383501475305934,48.780528770489525,5,5
H146,FG146,0.1,72.0,0.9100000000000001,0.08999999999999986,50.51510161658214,40.97590820133654,29,735,5,5,54000,348.6609472272021,4.031096651241233,0.5063454119856976,3.9807327109572586,286.6127551889226,4.000897668348408,-99999,0.5024135531868907,6.9991591039835965,-4.000430484367623,2.454988640770432,2.732686636760172,19.99956378948812,0,0,0,0,1,62.8661456930346,1.8679501665302418,1.2926608140191305,0.6920210384521532,0.1730052596130383,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06512182788298661,P3,864,BN,230.0,120.0,50.0,227.202.203.191,10109,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,1.5283611973569355,31.45758721752744,5,5
H147,FG147,0.082,60.0,0.9200000000000002,0.07999999999999985,47.3434266461472,38.23751228569012,48,780,5,5,28800,555.0320178075759,4.216713508529427,0.545746457268597,3.9906897123447873,239.44138274068723,3.9993116905345176,-99999,0.5007261668041614,7.001988990392548,-3.9993642323620127,3.2266887779464044,3.7464461388373937,20.001230809404497,1,0,0,0,1,23.824705780108893,2.141125410959922,1.1324711628111748,0.5289139800099139,0.13222849500247846,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06493999263203239,P5,725,CN,230.0,-120.0,50.0,232.126.138.108,12555,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,51.09837540924618,44.70237902426233,5,5
H148,FG148,0.082,60.0,0.8600000000000001,0.1399999999999999,46.17935828206442,53.52297159945166,50,809,5,5,82800,396.95200814953597,2.9090664765166414,0.4779354406964561,3.9877779826375717,239.2666789582543,4.000531032467629,-99999,0.5006102754058296,7.001607997850459,-3.9975037676344316,2.5360413187465984,4.762434073800234,19.999713347497163,0,0,0,0,1,28.779663668963572,2.0869817713293908,1.1324711628111748,0.5426358669581477,0.13565896673953692,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.065039877818229,P4,-807,AN,230.0,0.0,50.0,235.156.16.184,10451,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,19.10617151749031,56.5176327716263,5,5
H149,FG149,0.1,72.0,0.9100000000000001,0.08999999999999986,44.545773677468965,32.81798437149723,54,816,5,5,75600,360.90648023547163,3.105847947340118,0.4737346388473762,4.016092059052077,289.1586282517495,4.000061626864661,-99999,0.4990968928082949,7.001251981048133,-3.9997610237932952,4.36272643490102,2.223667310048245,20.001735350492243,0,0,0,0,0,46.41208880182897,1.9118199612677618,1.2926608140191305,0.6761414987852434,0.16903537469631086,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06480904564431587,P1,-802,BN,230.0,120.0,50.0,230.136.137.25,11922,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,1.2871863462380517,30.498150069186494,5,5
H150,FG150,0.116,72.0,0.8200000000000001,0.17999999999999994,52.490770286571255,46.91164467551988,49,745,5,5,43200,515.8450233102221,4.915015209999291,0.4709103118494038,3.982595316572219,286.74686279319974,4.0017018979526355,-99999,0.4983718223545688,6.999594453359267,-4.000587566520312,3.550670526363081,3.0327765193851612,19.999983026555153,0,1,0,0,1,48.18544662324068,2.2673057210342877,1.4271071319786108,0.6294286292047111,0.15735715730117777,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06536728517766671,P3,806,CN,230.0,-120.0,50.0,231.210.61.159,10812,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,2.1664900240807006,42.868623472784726,5,5
H151,FG151,0.082,60.0,0.8200000000000001,0.17999999999999994,37.11649297708465,50.92220128158357,40,412,5,5,64800,330.1183658722119,2.2344840286805736,0.5093001228217993,3.9932558237270337,239.59534942362203,4.000177259063621,-99999,0.5016338630288502,7.0001961432291235,-4.000470624440416,4.107241806969663,5.969700625520343,20.000109143530114,0,0,0,0,0,28.95648788352548,1.8575442661832022,1.1324711628111748,0.6096603905640027,0.15241509764100067,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06497708263598226,P2,-111,AN,230.0,0.0,50.0,232.107.247.32,11506,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,30.111177281232976,46.23793553182658,5,5
H152,FG152,0.116,72.0,0.8200000000000001,0.17999999999999994,49.70457972252899,49.48296781109589,20,25,5,5,54000,393.8947009071624,4.335556226449903,0.49966515765232816,3.9999076271414222,287.9933491541824,3.9995313621854427,-99999,0.5007017567574717,7.000418877864225,-4.000959346910085,5.620923912780903,3.6343904550460175,20.0006710083489,0,0,0,0,0,53.261185609645175,2.2691797181853,1.4271071319786108,0.6289088169357919,0.15722720423394798,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06508718905964411,P1,-321,BN,230.0,120.0,50.0,229.118.90.29,11833,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,14.060460226238929,33.37505546100986,5,5
H153,FG153,0.076,72.0,0.9300000000000002,0.06999999999999984,55.56551953383304,54.36741955127716,36,437,5,5,39600,550.5154657488373,3.488350449668683,0.47125564038158024,4.012788925125203,288.9208026090146,4.000389037760218,-99999,0.5006917508577885,7.000736641934447,-4.001015267111593,2.92990727327726,3.9790916097679094,19.998352581163218,0,0,0,0,1,36.379373007113074,1.9407048609326811,1.0765320862157983,0.5547119028178396,0.1386779757044599,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06492215203293505,P4,-481,CN,230.0,-120.0,50.0,227.113.101.206,11272,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,5.72516291306191,47.13040578088173,5,5
H154,FG154,0.098,72.0,0.8500000000000001,0.1499999999999999,41.88251410271155,37.776132901735764,3,276,5,5,50400,339.58124977172207,2.9181385969687663,0.48927467082847437,3.998084082801274,287.8620539616917,4.001534171669222,-99999,0.50029464220523,6.999524287144574,-4.001241260743892,5.4042925168750875,3.145323810559765,20.00076723193553,0,0,0,0,0,72.32035289173668,2.251522489749208,1.2753673681877784,0.56644664843203,0.1416116621080075,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06504548100919351,P3,310,AN,230.0,0.0,50.0,232.12.55.77,12606,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,30.958718522932706,51.4611313581837,5,5
H155,FG155,0.076,72.0,0.8900000000000001,0.10999999999999988,53.905050707625605,59.23558709883066,52,436,5,5,79200,508.0142630240786,3.111084970992308,0.4747905296270292,3.9970586268194226,287.7882211309984,3.9984929694071027,-99999,0.49942161871431273,7.000962936235759,-4.000243878226862,5.9725705961479125,3.48885924098093,20.001073768180056,1,0,0,0,0,63.45857351321933,2.0780336806220996,1.0765320862157983,0.518053242473682,0.1295133106184205,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06524874387951966,P1,148,BN,230.0,120.0,50.0,233.29.114.51,11858,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,23.634744431090606,42.89621915545227,5,5
H156,FG156,0.076,72.0,0.8400000000000001,0.15999999999999992,54.10379229416239,47.791743476794224,8,712,5,5,43200,471.0647707660101,3.1275756581190035,0.5115388555258799,3.999192847385124,287.9418850117289,4.000454736513173,-99999,0.49900898671998695,6.9994538535517865,-4.000131695856726,3.7856555595740535,5.235413111795893,19.999841024815286,0,0,0,0,0,46.82612073935831,2.3619074887146962,1.0765320862157983,0.455789268360221,0.11394731709005525,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06483124451397873,P5,-565,CN,230.0,-120.0,50.0,228.60.44.70,10739,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,36.08350096735411,32.94328445458813,5,5
H157,FG157,0.082,60.0,0.81,0.18999999999999995,46.39731991850513,58.54136337483774,37,10,5,5,36000,587.1734975437893,4.557873547093867,0.4886346219619966,4.01295566390278,240.77733983416678,3.999041952905606,-99999,0.5001409136340625,7.000593328337204,-4.000372753192342,5.065042346838849,4.0351714753276315,20.000088465205852,0,0,0,0,0,68.89243409678227,2.2820067161971505,1.1324711628111748,0.49626109983514033,0.12406527495878508,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06489700803335163,P1,-579,AN,230.0,0.0,50.0,237.13.21.225,12749,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,17.119705893571794,46.9337033379428,5,5
H158,FG158,0.082,60.0,0.8600000000000001,0.1399999999999999,58.79361937608928,55.72902442267583,25,284,5,5,21600,549.8616495344831,4.2970681522552,0.5300490449623965,4.012469661853749,240.74817971122494,3.999903328658629,-99999,0.5013276417979067,7.0007222057083975,-3.9999363387997495,3.8824760251557704,2.9735339583205285,20.001522373829285,0,0,0,0,0,65.04063670384673,1.65804194445299,1.1324711628111748,0.6830171978458555,0.17075429946146387,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06521185717105478,P4,517,BN,230.0,120.0,50.0,235.161.163.118,12472,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,0.5865698916041961,57.916339776466195,5,5
H159,FG159,0.082,60.0,0.8800000000000001,0.11999999999999988,41.84037672597571,37.80000833853951,40,128,5,5,21600,419.89716934297917,2.044680272907584,0.46601005280024954,3.995657455706745,239.73944734240467,4.001247668971369,-99999,0.5000544394832804,6.99880179090133,-4.000995692318997,4.036529395199399,4.661039023330644,19.99999022990833,0,0,0,0,0,76.53672286519159,2.2310705753653117,1.1324711628111748,0.5075909186000295,0.12689772965000737,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.0651493413156473,P4,-8,CN,230.0,-120.0,50.0,225.138.59.141,12807,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,7.035844992734887,38.476233963626285,5,5
H160,FG160,0.076,72.0,0.8200000000000001,0.17999999999999994,33.481273817603295,55.966775443184844,21,325,5,5,64800,435.72074322184505,2.3957757823043595,0.5005941968493861,3.9996650778136345,287.9758856025817,3.9998919553570595,-99999,0.4999578705834965,6.998978347178819,-4.000732472059648,5.739739629706557,2.7464330472209295,19.99889298619018,0,0,0,0,1,64.22096340612711,1.956746624138689,1.0765320862157983,0.5501642741761013,0.1375410685440253,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06503433675837066,P3,-694,AN,230.0,0.0,50.0,237.176.191.145,11967,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,51.64419614916063,31.71304238938307,5,5
H161,FG161,0.098,72.0,0.9400000000000002,0.05999999999999983,32.77478082552339,47.849959156361884,17,821,5,5,39600,359.21695256070683,2.12571338522255,0.48776447477802437,3.96994633224713,285.83613592179336,3.998575606527353,-99999,0.4973198813939674,7.000343996390149,-3.9997811437401163,3.2786033955317597,4.964800080159601,19.999515260836436,0,0,0,0,1,27.80271933623238,2.2622145463976713,1.2753673681877784,0.5637694135680725,0.14094235339201813,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06522956797346491,P4,216,BN,230.0,120.0,50.0,225.166.104.83,12827,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,21.80508483567873,54.430130956541916,5,5
H162,FG162,0.076,72.0,0.8800000000000001,0.11999999999999988,40.727374466907875,59.94412619608963,32,642,5,5,79200,360.12895740918395,2.650055486775572,0.515293539269755,4.018562879810063,289.33652734632454,3.9998583778290215,-99999,0.49961034385698516,7.001470189361445,-4.001392291816402,4.535396601345386,4.733279350948173,19.999906217458662,0,0,0,0,1,47.258103031641284,2.360290320006812,1.0765320862157983,0.456101555427593,0.11402538885689825,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06507190867415058,P3,764,CN,230.0,-120.0,50.0,225.182.238.236,12397,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,52.69952704149403,30.001661482953896,5,5
H163,FG163,0.076,72.0,0.9200000000000002,0.07999999999999985,57.38529574016346,53.6861316203574,36,604,5,5,72000,470.8935631413815,3.071850787479588,0.48608672904300604,3.994370771353111,287.594695537424,4.000536946171316,-99999,0.49864342137639317,6.9992992288233165,-4.001586393821237,4.190131697931276,3.145009399473315,19.999190807465595,0,0,0,0,1,46.71604219406051,2.025808756662063,1.0765320862157983,0.5314085461796535,0.13285213654491337,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06473766130967763,P3,-370,AN,230.0,0.0,50.0,230.32.226.236,11612,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,26.062938013086544,59.85546682258473,5,5
H164,FG164,0.076,72.0,0.8200000000000001,0.17999999999999994,47.83160986284913,58.02553445456577,47,621,5,5,46800,539.224024177883,4.623133315372968,0.4792056776903685,3.9991056878398092,287.93560952446626,4.001221877621699,-99999,0.5010363446662006,6.999592073202062,-4.001101830596266,5.925319289644034,4.977717263439633,20.000240401458225,0,0,0,0,1,31.256275171930767,2.1545977359012203,1.0765320862157983,0.49964411837902023,0.12491102959475506,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06508863314404309,P3,725,BN,230.0,120.0,50.0,230.235.49.8,11712,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,4.457419988835271,32.1360351658967,5,5
H165,FG165,0.076,72.0,0.8200000000000001,0.17999999999999994,41.36260222081006,38.278980260350544,4,430,5,5,57600,307.1162083356247,4.3634833739535175,0.4709898293687662,4.025418850012671,289.8301572009123,3.9992124958850503,-99999,0.4993784370782646,6.99971109175292,-4.000448426668595,3.6397063083607044,3.7637938061118326,19.999563192182983,0,0,0,0,1,32.56383566290807,1.905547706405507,1.0765320862157983,0.5649462790131314,0.14123656975328286,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06521954744757355,P3,-877,CN,230.0,-120.0,50.0,227.90.144.163,11617,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,17.39545363419004,34.50337032208034,5,5
H166,FG166,0.1,72.0,0.8300000000000001,0.16999999999999993,35.175211759927585,41.03099842341346,39,324,5,5,54000,324.5640898030473,3.5222904179207744,0.5198586207420981,4.0033223112189456,288.2392064077641,4.0007557749442215,-99999,0.4994011286742623,6.99850673980017,-3.999549397525968,2.475996668911703,4.256472388332662,20.000078968972737,0,0,0,0,0,20.721186858667654,2.0489262953248066,1.2926608140191305,0.6308966881672096,0.1577241720418024,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06483068205228854,P1,-734,AN,230.0,0.0,50.0,225.91.19.203,12037,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,22.5402417016868,32.659602755951425,5,5
H167,FG167,0.076,72.0,0.81,0.18999999999999995,35.40370662272721,40.382547860698814,0,409,5,5,54000,555.4408040565447,2.6356402722938252,0.4996228443275201,4.018551856317374,289.3357336548509,4.000306974927061,-99999,0.5000484762939782,7.001023301802339,-3.999271254383676,5.461853998078265,4.02613992765839,20.000075658626002,0,0,0,0,0,51.78739085612851,1.953845090646751,1.0765320862157983,0.5509812888285072,0.1377453222071268,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06496528282500984,P1,728,BN,230.0,120.0,50.0,237.82.40.100,10295,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,5.9727264426027205,52.56381140397459,5,5
H168,FG168,0.098,72.0,0.9300000000000002,0.06999999999999984,39.29062001140989,37.41650974385324,32,375,5,5,54000,443.5500516343857,3.2135416436706747,0.4377810613698913,4.002776030539003,288.19987419880823,4.001083103388172,-99999,0.4988683417826827,7.001287765830742,-3.998380775685188,5.138401832333359,5.305793838740836,19.999145656587945,0,0,0,0,0,74.0019559933458,2.2469402602263133,1.2753673681877784,0.567601814237519,0.14190045355937975,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06507058498955248,P3,-814,CN,230.0,-120.0,50.0,236.122.100.164,12546,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,32.42629127217629,51.98707181394447,5,5
H169,FG169,0.116,72.0,0.8500000000000001,0.1499999999999999,50.689216231106016,42.412830846969705,19,690,5,5,36000,485.5591082538829,3.6170317087419455,0.4682468309161759,3.9990657854271316,287.9327365507535,4.001725258014449,-99999,0.5009327883302434,6.999865750486936,-4.000349704450262,3.1036648247171645,5.927558654244331,19.99908679930259,0,1,0,0,0,26.020433118917868,2.0054648664901,1.4271071319786108,0.7116091415135523,0.17790228537838806,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06491436856968795,P2,-747,AN,230.0,0.0,50.0,234.109.212.238,10278,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,48.262523979176905,33.952093825369296,5,5
H170,FG170,0.1,72.0,0.81,0.18999999999999995,40.99682695841947,48.33459441716228,36,637,5,5,25200,595.7860161513,3.292108556394574,0.47760236011169277,4.00674035741911,288.48530573417594,3.998831304179801,-99999,0.49987109366805405,7.000205387395248,-3.9991638314279703,2.6540592523353497,2.5455619620748786,20.00062029138212,0,1,0,0,1,60.10927618850848,2.1828862272894134,1.2926608140191305,0.5921796554758076,0.1480449138689519,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.0650433283244663,P3,825,BN,230.0,120.0,50.0,226.210.190.50,12911,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,34.988756783308645,48.66936045942836,5,5
H171,FG171,0.1,72.0,0.81,0.18999999999999995,38.24727438813118,40.86952425767925,13,656,5,5,28800,311.37236194528765,4.637288038552584,0.5176714960522206,3.9929669850420813,287.4936229230299,3.9994385967467005,-99999,0.4999998961354006,7.000322643880916,-4.001007893253727,3.7179943365200936,5.702746482676357,19.999553336958627,0,0,0,0,1,45.68314515959658,1.9804741821381746,1.2926608140191305,0.6527026838711617,0.16317567096779043,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06494645498963393,P4,111,CN,230.0,-120.0,50.0,238.45.93.204,11476,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,33.911494412744105,57.43441618092149,5,5
H172,FG172,0.082,60.0,0.8400000000000001,0.15999999999999992,43.60599452245958,57.25500695760805,35,225,5,5,39600,336.6395989685542,3.428814196328902,0.44387879525180984,4.020078365062917,241.204701903775,3.998759371170479,-99999,0.5007758961249597,7.000900295340326,-4.000373128819014,3.75482670899009,2.148994930361268,19.99844396955944,0,1,0,0,1,35.746187060032774,2.103433645665542,1.1324711628111748,0.5383916745578406,0.13459791863946016,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06504399030258774,P4,39,AN,230.0,0.0,50.0,231.150.219.247,10822,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,40.26754414163115,46.8244519663696,5,5
H173,FG173,0.076,72.0,0.9400000000000002,0.05999999999999983,56.71741562843603,43.693029049902336,58,872,5,5,75600,328.6606974051608,3.0047121019048015,0.5126242278245777,4.008108199355113,288.58379035356813,4.000429519820705,-99999,0.5003640795720368,6.999113214656374,-4.002810308139092,4.479314950682557,2.1478947847599925,20.00143840237456,0,0,0,0,0,32.42668155333558,1.9829010799005897,1.0765320862157983,0.5429076100305361,0.13572690250763403,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06507272887958035,P3,210,BN,230.0,120.0,50.0,225.103.241.43,11279,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,13.250607373594345,52.12087149278122,5,5
H174,FG174,0.116,72.0,0.8900000000000001,0.10999999999999988,57.57478684554809,46.24996208189316,33,878,5,5,39600,354.40274361101683,3.0885318690040178,0.4844285653745576,3.9996672967348417,287.9760453649086,4.000871784482353,-99999,0.49862076329190974,6.999511715563244,-4.000604148677655,3.4581582932854675,2.0928588580248704,20.000823011042243,0,1,0,0,0,45.006463767643965,2.0458413480639965,1.4271071319786108,0.6975649081142576,0.1743912270285644,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.0648654930361669,P5,586,CN,230.0,-120.0,50.0,230.42.236.165,10595,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,59.41358035519994,54.15898031323711,5,5
H175,FG175,0.076,72.0,0.81,0.18999999999999995,33.74842925428492,46.18003452835505,44,393,5,5,28800,580.0481171138233,3.8989097665648265,0.4948707189636775,3.9959213762501675,287.7063390900121,4.000896291680243,-99999,0.5005355744112441,7.000775337215213,-4.000523164084797,3.6277111033212166,3.050516359030185,20.00047302481581,0,0,0,0,0,37.82325346703527,2.080511801117322,1.0765320862157983,0.5174361835571688,0.1293590458892922,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06487362197979994,P3,614,AN,230.0,0.0,50.0,232.132.184.44,10144,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,52.04916702751067,47.83490574957895,5,5
H176,FG176,0.1,72.0,0.8600000000000001,0.1399999999999999,39.82764781761919,32.075298357781705,54,295,5,5,50400,475.5922343524811,4.8825134749794845,0.485402455406788,3.9849320717438,286.9151091655536,4.00081280210601,-99999,0.5009558030681067,7.001175714959308,-4.000882174812732,4.727573007361489,2.2128811972505367,19.998222584781416,0,0,0,0,0,43.39168369532403,2.1472513139200182,1.2926608140191305,0.6020072292605801,0.15050180731514504,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06503523121978129,P3,415,BN,230.0,120.0,50.0,228.201.63.114,11314,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,23.686342954816723,37.64176110410577,5,5
H177,FG177,0.076,72.0,0.9000000000000001,0.09999999999999987,58.81190459213579,45.536893513876755,15,326,5,5,68400,370.59743946599764,4.017827737968662,0.49554392461183533,3.989434088747469,287.2392543898178,3.999770603882023,-99999,0.49847069549191464,7.000449555797471,-3.9988327895298457,4.356245007424019,4.856752954546479,20.000823553731976,0,0,0,0,1,76.51479515428076,2.2716389929346916,1.0765320862157983,0.4739010421832234,0.11847526054580584,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06499381716624704,P4,-436,CN,230.0,-120.0,50.0,234.188.14.124,11074,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,36.679819622451824,36.21252729691695,5,5
H178,FG178,0.1,72.0,0.8200000000000001,0.17999999999999994,54.88900638088226,54.04417785771824,56,811,5,5,46800,561.2428405322639,4.123288581231727,0.509709367759894,4.0067982123201356,288.48947128704975,4.000818165374439,-99999,0.5005042083549105,6.999952463593607,-4.000167041800849,5.680151547590842,4.697153050514313,20.000220476113842,0,0,0,0,0,50.874006628665654,2.225850604970091,1.2926608140191305,0.5807491352441869,0.14518728381104673,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06500273809008415,P2,447,AN,230.0,0.0,50.0,225.78.227.123,12664,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,4.061574610913836,34.38460991084369,5,5
H179,FG179,0.076,72.0,0.8,0.19999999999999996,37.00253362758525,51.30731526277451,56,313,5,5,75600,495.56480401366804,4.349695947205079,0.4960804957331159,4.000542657489557,288.03907133924815,4.0010475107433905,-99999,0.5003904728248771,7.001057801568789,-4.001893633121993,4.056917052586845,4.170213526996966,19.999623552344477,0,1,0,0,0,78.65248750665762,2.0868025540233344,1.0765320862157983,0.5158763507070927,0.12896908767677318,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.0647907113258837,P4,78,BN,230.0,120.0,50.0,234.115.218.170,10494,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,56.08057233032436,31.43752339422737,5,5
