name,house,floor_area,latitude,longitude,elevation,albedo,roof_tilt,azimuth,aspect_ratio,ceiling_height,ratio_window_wall,ratio_window_roof,roof_area,wall_area,window_area,skylight_area,coefficient_window_transmission,glazing_shgc,R_roof,R_floor,R_wall,R_window,R_skylight,mass_fraction_external_heat,mass_fraction_internal_heat,coefficient_internal_surface,thermal_mass_per_area,mass_change,temp_max,temp_min,air_density,air_heat_capacity,water_density,installed_lights,installed_appliance,utilization,occupancy,schedule,schedule_skew,phase,angle,voltage,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter,ldc,proposed_status,actual_status,proposed_demand,actual_demand,isotime,temp_out,humidity,windspeed
H152,H152,264.4103885026286,-36.82233314981988,174.7001748140656,77.34033577935637,0.14758365449929084,30.693949462580356,182.11153475730964,1.4995101744004924,2.4,0.1500997819861293,0.0008910615811069476,307.4874844820676,29.290510155598884,4.396499188617899,0.27399028409318915,0.49712598446868156,0.4983854303752521,3.288683788232761,1.3009575244073053,1.9992208418965005,0.2600061774378408,0.26006313452017465,0.44695943655360465,0.4479930765149257,0.4866652893492885,417249.63800538663,1.7565884974743229,23.99473701606311,20.008368954333157,1.2252008362702373,1000.1282702511552,1000.1975094825568,3198.6367356857113,2169.173563443825,0.20179999127264428,546.7431713745248,P4,318,BN,120.0,230.0,50.0,238.85.124.177,12789,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,21.72327900296168,36.07302235793104,17.597263339325817,33.735064017982396,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H153,H153,227.5526126029407,-36.777413499676356,174.83396410634808,74.78573731608871,0.14992705708270895,30.819870124563344,185.74578181357467,1.5101784172078774,2.4,0.14995802759083174,0.006348893125458558,264.9712514375225,28.424157325101742,4.262430568403749,1.6822741566958375,0.4930617941367821,0.498663679397624,3.231013855020881,1.3032923516041601,1.9974057156275025,0.26000076288137974,0.2604052711663658,0.5324822760933181,0.5193221007567536,0.48764450235488693,412116.21646517055,3.491765578877161,23.98969056683199,20.00242702242192,1.224892692303206,1000.130167908839,999.992841921812,2752.7592622019447,1866.7992371486043,0.2214534460911197,728.990895166033,P3,578,CN,-120.0,230.0,50.0,230.120.19.123,11461,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,12.368085141018133,38.47980922205739,42.27120923489235,32.6143487335234,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H154,H154,149.70996571690728,-36.8386813982437,174.71382600035577,76.34932846836254,0.21744336598716804,39.96780880186562,175.39559667807276,1.5028660019753701,2.4,0.1504023359901116,0.0029890088640769407,195.34041973957437,26.140950529652343,3.9316600246616575,0.583874246114098,0.49889464591237614,0.5000593282054692,3.293962157636345,1.3052562612216487,1.9987768988819155,0.26004079412073033,0.26097358745848576,0.46986308494063306,0.4852105174382431,0.5222899295011302,414416.68943847384,3.252143763555261,24.021977105669556,20.00156534479993,1.2249855198760304,1000.1086015900906,1000.1689735202568,1811.0778428646627,1228.1926654102253,0.19087432792003783,546.7431713745248,P3,608,AN,0.0,230.0,50.0,236.228.231.45,10096,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,41.93852726317701,48.150546639542746,58.630028061339544,54.38858777653513,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H155,H155,319.8637718113744,-36.82802578290892,174.83671862090642,77.61551346340181,0.17783383960406846,39.280579062036075,184.57611210269528,1.4949841366912338,2.4,0.1495812747331083,0.003773947339793926,413.23140019371783,30.42735796840581,4.551362991674742,1.5595135434804006,0.5018202561293923,0.49814944956386265,3.241028371409312,1.3050446590353757,1.9944852473756995,0.26011909626657204,0.2622443914599363,0.47438288145372814,0.48338679509895455,0.5294657421979769,418546.3737939999,2.414073687702371,23.984442289247397,19.988765038335988,1.2248564689431574,999.9685271009449,999.9613179765134,3869.4697917312824,2624.102788267579,0.20890988324726056,728.990895166033,P3,695,BN,120.0,230.0,50.0,238.189.210.115,11497,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,46.318918799496814,56.07562806407438,45.79905490950408,47.88368108772262,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H156,H156,292.3898690219044,-36.82682898731156,174.69933265153142,77.99788188430112,0.23098329409102747,34.804388545634524,182.93859939066172,1.4834996075851739,2.4,0.1501564229485898,0.007016377450019238,356.09293989145783,29.885718208508344,4.48753254343915,2.4984824735654807,0.5011513244070132,0.5025603313296146,3.2347902306664347,1.3040738624516568,1.9906800562988314,0.26002053798118985,0.2608396079353814,0.4995624575294116,0.4610513211866911,0.47874948100159,415945.0637264335,3.2561469944962877,24.0057756698103,19.991712584816003,1.2250235958470295,999.9449550040132,999.9344648562426,3537.11131204854,2398.712008604807,0.21043278834211257,364.4954475830165,P4,217,CN,-120.0,230.0,50.0,227.107.112.240,12918,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,19.17005843940167,59.20061974629151,54.412655385483546,48.596904187382535,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H157,H157,190.88233424076546,-36.807400028183984,174.721411582894,77.49338538304106,0.22261464231021397,33.908354104195425,181.38225843450152,1.4740662037652608,2.4,0.14980879974627012,0.002511326419873484,229.99784918526336,27.44254471257366,4.111134685374012,0.5775996751730289,0.502402326511756,0.5021117159746239,3.2549620100768077,1.3053095867492597,1.9910747819635162,0.26002108547695274,0.2609599923574659,0.5204668583239139,0.4393174461642602,0.420933589471038,416142.301168673,3.4846298364887565,23.98818634879117,19.988359230487415,1.2250117689270945,1000.1216450201622,1000.1166607632779,2309.1499920014717,1565.9631057173845,0.20972347574621822,364.4954475830165,P4,207,AN,0.0,230.0,50.0,224.141.17.160,11017,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,46.883657457301496,42.23629983197212,52.776204061971875,22.147205606885095,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H158,H158,208.0613594701422,-36.86012702349202,174.71995314448682,77.24054003575854,0.17817335532515932,37.97728541580766,181.4749713633157,1.5226549556462958,2.4,0.14993817044859797,0.007495934962714378,263.9519202949916,27.919621053060315,4.1862169003140215,1.9785664278148265,0.5023385391980572,0.5028891287782988,3.2957920166941728,1.3109327851661745,1.9999752820820027,0.2601253383746554,0.26095954720952613,0.5550424877037697,0.5664896866065977,0.5931313894220063,417828.93277272634,1.5850048211469616,23.99439436150698,19.999815604804564,1.2251070530516062,999.9767208056788,999.9236640760903,2516.968835629886,1706.8966279754484,0.21288691951445796,911.2386189575413,P4,-880,BN,120.0,230.0,50.0,229.223.5.73,11343,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,9.34053899663704,33.1873784362524,22.53880234306261,25.874064347184337,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H159,H159,155.53723929689596,-36.81856600004522,174.81657070933315,76.84378826600734,0.17507317229388153,35.01387757122947,176.57426054025217,1.5080933786076514,2.4,0.14991928491105092,0.0008127668405648987,189.90812271697519,26.341354936793834,3.9490770957123122,0.154351024898287,0.4990029090839458,0.5005123737735322,3.2860648366767884,1.301988923996173,1.9985031555861592,0.2600586993281716,0.2613818956220002,0.5006148151251606,0.4559796106678966,0.49093644495795985,422597.7482700553,1.1648013529071055,24.003905215563602,19.996736215809374,1.2249990067022383,1000.09283620424,1000.0454613759734,1881.5717877032077,1275.9985321473428,0.1924202620660138,728.990895166033,P4,-280,CN,-120.0,230.0,50.0,233.120.177.67,12638,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P4,840,0,0,0,0,0,0,53.73740539351022,58.17839955042317,22.712809138650105,37.62528267775375,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H160,H160,218.6640296318202,-36.86086800291713,174.8004244379605,78.822141341483,0.16640821422474544,36.16098311982694,178.13023210259342,1.4779128298149071,2.4,0.1498602012077732,0.00021297155029540961,270.8375490253128,28.19854516140978,4.225839651655349,0.05768069269412987,0.4976641581427625,0.5009506845614516,3.1901647065710597,1.307148094429786,1.9963265382828086,0.26005908873370814,0.2615022611035807,0.45083710631430857,0.4931103969007543,0.5622033468779098,415765.41497852124,2.9461381712435846,23.994546532189574,19.998158138980987,1.2249143401466127,999.8734284517944,1000.0619969463149,2645.2319135957687,1793.8789585369343,0.20795496772158065,546.7431713745248,P1,122,AN,0.0,230.0,50.0,235.164.158.45,12265,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,41.642973725205266,48.765362361877024,56.452410120954696,46.99775777755348,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H161,H161,89.78396715187972,-36.79850101244471,174.7064107236004,76.55508655751939,0.2009489388537805,37.860044340546835,175.15462866325942,1.505187767244064,2.4,0.14990735124689325,0.011826530902143018,113.72080032032093,23.59994502182428,3.537805247793982,1.3449225592047112,0.501535054763363,0.5027457387291324,3.246628566316432,1.302628130390393,1.999801323370698,0.2600692827220581,0.26009414785781837,0.5273963866486331,0.5256683347962938,0.546111156586552,414662.9702725013,2.5395741841363657,23.98980291325789,19.982332671939563,1.2250820175415407,999.9934823282856,1000.0771858626435,1086.1384729773831,736.5709383428032,0.20135112937033744,182.24772379150826,P4,-334,BN,120.0,230.0,50.0,230.64.109.101,12699,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P2,840,0,0,0,0,0,0,5.154867903409086,23.89284265749024,52.47451809896333,55.43793856764648,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H162,H162,301.54770515524706,-36.82732141082455,174.6967152920708,76.49400723899201,0.11523399330601129,36.444265983114164,180.82605910133623,1.5038907596577913,2.4,0.1500484778632119,0.010208586225081678,374.8564789593412,30.07062388121976,4.512051341774175,3.8267546874869502,0.4983018578921767,0.500365765334996,3.2516062228572937,1.3060452599371875,1.996640375472179,0.2601171637010889,0.26063562386047673,0.49663282909344336,0.5326171303031529,0.5653233605394096,416162.5234920485,3.9037326534787686,24.01126989255571,19.995958089489122,1.2250071894577776,999.9564699594724,1000.0791101909499,3647.8958816011414,2473.8411899932307,0.19705776763869765,182.24772379150826,P3,437,CN,-120.0,230.0,50.0,225.148.107.5,10549,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,56.36679960565154,26.7550674075716,47.789198315334815,52.336743043573875,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H163,H163,205.4889338381701,-36.84515692811812,174.75119475961083,75.92969002034343,0.23025330756915574,30.471705785918193,177.2202013720146,1.476859792259986,2.4,0.1500561395667712,0.0013019782447809968,238.41951009740842,27.850238636827076,4.1790992958556075,0.31041701527816895,0.501384184003936,0.49743681186173555,3.29707882506054,1.3013506843385108,1.9924377817323071,0.2600525714760073,0.2624272848066213,0.4795231640420291,0.56645472873133,0.46223607928109806,418591.4329196833,1.432896106716992,24.0096311126643,19.98616587313107,1.2252587682311706,999.7924688126155,1000.0284472791787,2485.8495775219026,1685.792927374276,0.20911692711011431,364.4954475830165,P4,250,AN,0.0,230.0,50.0,230.123.112.200,10630,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P2,840,0,0,0,0,0,0,32.01774302836931,26.203942450335934,30.51189517224797,7.327840573241705,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H164,H164,70.97372647029115,-36.898791246190484,174.7467119264162,75.87168451726417,0.16012783050114054,30.985944082851223,179.93192854023854,1.4348092625997573,2.4,0.14970125804630935,0.003987467392648071,82.7881187876503,22.5159748415447,3.3706697599182927,0.3301149241644307,0.49877993638248963,0.5007218124651327,3.2874833564635053,1.305142920264629,1.9947887463653449,0.26001140718749544,0.26000015905275037,0.5851010808865551,0.48176880995807636,0.4911388981515908,422840.76490316656,2.3166751841844495,24.00373080671351,19.988688222444786,1.2250554493917023,999.856656753672,1000.1464484214324,858.5864195503262,582.2552284359972,0.22756840180904445,911.2386189575413,P3,735,BN,120.0,230.0,50.0,236.207.157.198,12046,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,45.04748299568304,44.933319394265155,32.76269252990993,43.75758796223069,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H165,H165,287.79539049385403,-36.910598220582806,174.85021375840432,78.3611910060958,0.23759410252736604,32.47962720192512,179.12343472100463,1.5056208310295531,2.4,0.14962868424566758,0.0005089322899311475,341.15858316580477,29.79120018412906,4.457618085650521,0.17362661896023884,0.4964909275206569,0.5042689569366202,3.2902594625385277,1.3040833919808477,1.9959518089970896,0.26000892048573493,0.2605045173395134,0.4836139449997733,0.4711215264771483,0.5538502011228033,416997.1004369266,3.336333250522717,23.99819098756548,20.004804301811646,1.2249628955299738,1000.0371137572052,1000.052447577106,3481.5307885889065,2361.0197627846014,0.20226177047520225,546.7431713745248,P3,-841,CN,-120.0,230.0,50.0,231.153.143.40,11625,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,29.78013413604016,14.807912585193359,21.588284738226744,14.449704850436802,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H166,H166,163.746048195259,-36.90879839059647,174.76306747064925,75.23657834588336,0.11953674411965212,34.04601471629819,183.99273084527672,1.5022103115830325,2.4,0.14976463586362276,0.0002654796862981596,197.62053776454144,26.61370867318207,3.9857923884196516,0.052464238371804056,0.49992668504183674,0.4929852747462037,3.2695748751653557,1.3046615540744702,1.9987044067474762,0.26000206058976044,0.26078623342538143,0.444707396478535,0.501340817196548,0.5140194039590881,410049.3587982081,2.0249656525387665,24.00217918168367,20.01351805503631,1.224734787717564,999.8748667027768,1000.1006173980684,1980.875744129514,1343.3420709187571,0.19868001905178495,364.4954475830165,P4,700,AN,0.0,230.0,50.0,228.177.156.109,10783,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,57.43035270040164,39.74022955555967,48.346994364658585,37.920238425073556,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H167,H167,204.72416332348277,-36.90273482140072,174.84684637504873,77.3049124967695,0.2372178406185604,38.65607843241558,180.20382194667292,1.4942369822274446,2.4,0.1496855947202482,0.001861767175977649,262.1611981221776,27.82947759682253,4.165671904834205,0.48808311347884353,0.500800708198579,0.4995999762573623,3.2550420959114126,1.305001939893093,1.9974270912074004,0.2600705617733936,0.26061170696964475,0.4746094329851031,0.46900339515753575,0.45906482283198075,420678.54269852804,1.9743651852488204,23.99712354736206,19.99958715577105,1.2248894203760319,1000.0564599423112,999.9986264446168,2476.597962725293,1679.5188925606074,0.22808446537414276,182.24772379150826,P3,821,BN,120.0,230.0,50.0,230.223.211.219,12488,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P2,840,0,0,0,0,0,0,52.407607145212445,51.41849454372537,49.3700423808995,3.4416565315864958,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H168,H168,216.99235962751715,-36.92829171029154,174.75307145668145,75.20165363839756,0.20975999149659594,32.37137894795134,182.7551321989138,1.5189441471458023,2.4,0.14990209808510996,0.002492341620196955,256.9186836871473,28.155297558629496,4.220538176249136,0.6403291283596936,0.5035535290656863,0.5014567961219996,3.1712869173044926,1.3061669453735396,1.9953089912533102,0.26003983553510907,0.2633887423815947,0.48947629074292986,0.5475835088841108,0.5288810034538555,415133.6954025675,1.1860298306735215,24.005832033307048,19.99697533598241,1.2249507721848567,999.9359380869568,1000.0515975010674,2625.009315247843,1780.164889280158,0.1830199339101967,546.7431713745248,P3,726,CN,-120.0,230.0,50.0,229.132.222.88,11488,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,29.431546163380226,41.440948506684315,31.934736807382933,53.4384093615849,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H169,H169,267.4305632719959,-36.83751955813216,174.77109230029697,78.22837550787104,0.20601739054713283,39.47090331369588,181.4443063319419,1.4958601781319985,2.4,0.15010051412353448,0.0021270131858336836,346.4362037717705,29.357119512651717,4.406518732035069,0.7368743734727208,0.5022670194098156,0.49807836849174764,3.227916984745331,1.3006371333571916,1.9930133784851003,0.26007577231140244,0.26116360777210895,0.49615472918122466,0.5489248334356474,0.4567249247399192,420679.7355007008,3.194717232789113,24.004700514388027,19.998591614031078,1.2252135388278598,999.9474903690026,999.8316864441347,3235.1725239359266,2193.950514545451,0.2123628360780185,364.4954475830165,P3,81,AN,0.0,230.0,50.0,236.113.241.228,10657,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,54.316672210809614,33.10403669504694,23.522306720060236,9.324833583401759,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H170,H170,181.3166603531041,-36.93347612861959,174.69787841033917,75.36813605794312,0.27590349724069696,39.92829390949925,175.0897354171331,1.472448284065842,2.4,0.1501244316214413,0.0021093745828094537,236.4439762053441,27.161814274147037,4.077651929713475,0.4987489136659561,0.5033811854650156,0.49939220061659056,3.168866544063864,1.301657490427271,1.9961781450101044,0.2600418973726705,0.2615508618873177,0.5216639105926109,0.4676989220830301,0.48764376215916805,409210.3622567367,1.819804659565468,23.987517635160188,19.99983780884239,1.2249499762728682,999.9831729156894,999.9946764771963,2193.431710008331,1487.4880993791458,0.20314418345282284,364.4954475830165,P3,-600,BN,120.0,230.0,50.0,225.230.10.207,10784,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P4,840,0,0,0,0,0,0,17.47451204400345,13.677925908749001,50.37816918762645,46.78687138519943,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H171,H171,241.28155745588694,-36.944997493582385,174.74941005714592,75.8613299815181,0.21625770292367683,32.32192888449398,180.2400848748858,1.5490450022579692,2.4,0.1499357716867533,0.00013365291533761354,285.5209575166894,28.75915083256206,4.312025473135926,0.03816070836209244,0.5010075851469199,0.5015224142541909,3.2836102395079,1.3017518484520323,1.9987111529083907,0.26008277058575235,0.2603817465446383,0.556820822791362,0.5401783848762082,0.4401184218548377,410864.7859485577,1.018834758292093,24.017025956602108,20.002142714265172,1.224984659521433,999.9912390593255,999.9482559890108,2918.841644961276,1979.4289428029003,0.22701102351949626,546.7431713745248,P1,-584,CN,-120.0,230.0,50.0,228.249.26.26,10779,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,0.43237244264630936,45.641722969574815,52.38460875922845,15.912168286995868,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H172,H172,246.97235994380335,-36.863370671542,174.7735270394097,77.83225685448826,0.2054670392236185,32.59527443627537,174.1126117276306,1.4871752234209668,2.4,0.1502124997293591,0.0016800947995639797,293.14336992829556,28.893549916685288,4.340172359040312,0.4925086513431893,0.5014436831677894,0.5004340466355459,3.277244153605623,1.3003949465883016,1.994708150166538,0.2600330816852609,0.2603978131992722,0.5316798678911753,0.4690482005817161,0.42794424765882877,416798.90437186434,2.522241741583675,23.99259099958318,20.01572883528189,1.2250399057846273,1000.0733658505266,1000.0675180515091,2987.684665829195,2026.115226127377,0.20300047274024488,728.990895166033,P3,885,AN,0.0,230.0,50.0,238.213.142.115,11766,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P4,840,0,0,0,0,0,0,46.63219329856828,27.810096922440408,33.567128446790804,56.16841332791966,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H173,H173,227.50797093878313,-36.84018440517073,174.80270323694484,75.60793190647173,0.22124703809279261,33.636796220777896,173.77257827829337,1.483865617441091,2.4,0.1500306059231622,0.005979493952746934,273.2612915147342,28.42304197752862,4.264326210068093,1.6339642401321701,0.5017319761016817,0.49946208106244344,3.2036350789131753,1.3056756008207835,1.9944588286457348,0.26006602401272166,0.2606166360214547,0.5061475894499761,0.5308712368148374,0.45628581054404005,420362.42952302686,3.806192291691464,23.9927806926404,19.997305093730805,1.2251076694104024,999.9785441377793,1000.0410230842984,2752.2192211403008,1866.4330052533026,0.19571447284070745,364.4954475830165,P3,-445,BN,120.0,230.0,50.0,237.149.178.205,11368,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P4,840,0,0,0,0,0,0,43.40009844682587,28.655594611114438,17.819994720704464,18.535947561074472,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H174,H174,314.1717622117992,-36.80628492706488,174.70642153564003,76.26008813711911,0.13264589367634044,36.26973769288407,180.68663330236754,1.4769905399454528,2.4,0.15038328769356843,0.0012105228186331076,389.6748214729339,30.318287200403837,4.559363706434564,0.47171026323976895,0.4976161100426906,0.4968868401263352,3.2883543599246168,1.3008903414912942,1.9985682126913262,0.26001014827344604,0.2602998974946208,0.485163772049809,0.45002493507699787,0.5773940677022044,423912.54692993674,3.0285312137663114,23.989660908646453,19.97980888212171,1.2250882339831823,999.8791427990574,1000.0953997710728,3800.6121681402337,2577.406602023958,0.2047500108146491,182.24772379150826,P4,-861,CN,-120.0,230.0,50.0,236.151.180.18,10623,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,40.33960501840125,43.73791492568169,20.183146557581978,3.9195091110697455,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H175,H175,253.04921067901324,-36.83118956003308,174.77082622081176,76.39467389349348,0.2667413886661831,34.62613672698705,184.93771458686484,1.4877487809478114,2.4,0.14953778620915345,0.008671948289790113,307.5175685505695,29.034358198143764,4.341733648954004,2.666776452672525,0.49983592613187394,0.5028445268435456,3.2617444824690596,1.3006885884746011,1.9956632415746942,0.2600168188624544,0.2605710065514939,0.5468913539170084,0.5112246994201778,0.5315348844666754,414506.90017514926,1.8557197537350365,24.012723645863712,20.002842953007132,1.2250810377931352,1000.0535128543102,1000.0445569605316,3061.1978061751456,2075.968577345763,0.21266627568836585,728.990895166033,P3,-791,AN,0.0,230.0,50.0,234.110.104.50,11530,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,15.028732782818455,54.58364388290007,47.03155921488399,43.38249904790599,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H176,H176,59.33984282281166,-36.884749771241275,174.85387384531202,76.39296188521234,0.2746104215350313,36.8675153605107,184.95640129096032,1.4950062788309801,2.4,0.15026754539471116,0.0033946013394440012,74.17249059456086,21.724035877689225,3.2644175474069996,0.25178603592219384,0.49917469064484304,0.5034982407771325,3.2063096587121693,1.3024240976860266,1.9971554064671357,0.26001711651402704,0.26108139690946985,0.4869559377023397,0.5165388957726265,0.4829692359419578,413754.56228403427,1.2606049940206028,24.00798279408351,19.996799807434684,1.2251904765054347,1000.0659859964131,1000.1027338770702,717.8485014062695,486.8130145683562,0.19865774730977512,728.990895166033,P5,59,BN,120.0,230.0,50.0,224.145.151.1,11140,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,24.99031094433819,22.293411617750124,41.264131128257226,30.403261163919247,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H177,H177,65.31929434962221,-36.93998462463424,174.73379186902574,75.19676267869129,0.13030559041702816,32.182443018746106,178.78359146551665,1.4662691836119641,2.4,0.1499515186482238,0.0005963016349044,77.17705361234994,22.14519607518394,3.320705782236517,0.0460208032461488,0.4972392417328769,0.500929271683308,3.2248549158357154,1.3065126393494155,1.998272597577332,0.26006172823837737,0.2614884865053617,0.4442127837557573,0.4606364753949617,0.5344419423590785,413058.1649683243,1.2185996393763932,23.98490709339649,19.985057724756516,1.2250582442253761,1000.0371673659442,1000.088938850125,790.1833798549584,535.8673208280451,0.19693938094016072,364.4954475830165,P1,-512,CN,-120.0,230.0,50.0,235.57.160.141,10093,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,49.83826505323857,22.230699195073406,57.20109598924854,7.203888055070812,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H178,H178,178.080716342569,-36.794756019402506,174.67739911504867,79.25820872007777,0.20641227023598582,32.79656274151397,174.78551473105847,1.4678095626586622,2.4,0.14971413989568694,0.005785904820780457,211.84975855007008,27.064163711089122,4.05188799200177,1.2257425392760264,0.5007410676224816,0.4958743375621157,3.2368909578354654,1.3000187444222604,1.9986833548309826,0.2600061504139025,0.26047756233540015,0.4390425631572756,0.535562455511012,0.4737949627859528,415887.57247058675,3.382984544577025,23.986638497949713,19.993763629237723,1.225029392362745,1000.0073117904327,999.985954230563,2154.2857088041574,1460.9410176241965,0.20205144522345583,546.7431713745248,P3,299,AN,0.0,230.0,50.0,237.90.86.24,12877,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P2,840,0,0,0,0,0,0,22.664868105424855,56.06208521451371,59.3958641546789,14.20886915036223,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
