house,name,capacity,charging_power,charging_efficiency,soc,target_soc,min_chargingtime,min_dischargingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime
H151,SG151,10.679569228540375,6.657323528199547,0.9004399677909981,0.6378845908011511,0.9009760780487133,5,5,35,13,5,5,0,0,0,0,1,61.52408969339975,True,AN,230.0,0.0,50.0,232.107.247.32,11506,224.0.2.0,10000,8.33724152059535,16.617681668228336,8.981762307417949,18.103538998247224,7.980189434721847,17.080153607077627,9.314653238827084,17.254543301464015,8.315535591091045,17.845810760590446,8.474757386567688,17.613123553465336,8.738419388382823,16.802149272086048,7.3529962356037455,16.855757020605083,7.149790766898503,18.580301114675752,7.384076541993206,18.712053150690192,battery,storage,Powerwall,0,0,0,0,0,0,0,58.168382376127944,45.9959136616626,29.542139076795365,23.343563722124895
H152,SG152,11.32792763484106,5.149885982158119,0.8992346821721716,0.7627332273476138,0.8974114949686459,5,5,19,16,5,5,0,0,0,0,0,26.07773302160366,True,BN,230.0,120.0,50.0,229.118.90.29,11833,224.0.2.0,10000,8.840479552987949,18.906992644653,9.994188263949054,17.744730964642965,8.251202142109547,17.51560980124606,10.020606874651554,16.85531131472293,9.73538897730259,16.370139456475545,9.298114222573712,16.59697194269359,9.02619342071753,17.64624099875031,8.35705402698298,18.61227998237134,9.4387949525143,17.193293453767712,8.67119374752157,16.192812724186897,battery,storage,Powerwall,0,0,0,0,0,0,0,43.13873142277919,4.385309840825955,49.97819507897694,59.80507670329753
H153,SG153,11.00167721188231,5.365328173297318,0.8990132360071658,0.8137545015751015,0.9007242756721789,5,5,54,25,5,5,0,0,0,0,1,66.402487380096,True,CN,230.0,-120.0,50.0,227.113.101.206,11272,224.0.2.0,10000,10.527484530904891,15.901517291810338,8.191518867310437,17.156168966625078,9.665375847386846,16.201009516610135,8.404362645135956,15.454176877246713,8.943976946469142,17.681246764364026,10.227124932218056,17.221077633308,9.450483114514926,15.874474221819282,8.447132526137699,17.3912866734398,9.034691982116954,16.520796207562753,9.384476938822338,16.84049826875002,battery,storage,Powerwall,0,0,0,0,0,0,0,47.32390379518897,9.993296774002665,30.770931060292725,9.707043163886938
H154,SG154,9.609813977982903,6.319949728787615,0.8959756459133817,0.6526550423104824,0.9016201348458681,5,5,21,26,5,5,0,0,0,0,0,23.551563200164033,True,AN,230.0,0.0,50.0,232.12.55.77,12606,224.0.2.0,10000,8.631858161550742,17.32020767390686,8.888332591375269,17.351403696242258,6.825498823608951,14.664771458831307,10.259661802348258,17.232266052771394,9.281320408477471,17.141196715348208,9.364550914336517,16.50643969466546,9.619163825299747,15.988338262041657,8.448858764898409,16.69480881167584,9.24464134024898,14.988255223736115,11.122341945292117,18.418075686272925,battery,storage,Powerwall,0,0,0,0,0,0,0,36.02212437489797,43.55896671956953,56.76618510549976,9.067814501077029
H155,SG155,13.31870905142135,6.360480831250036,0.8996025563807951,0.6270024974581494,0.899790549359763,5,5,23,16,5,5,0,0,0,0,1,22.630633298460836,True,BN,230.0,120.0,50.0,233.29.114.51,11858,224.0.2.0,10000,9.722024974919522,16.952399924998236,9.616473591389365,17.868803834639873,8.125910310902434,16.083444585712297,9.370448476756293,16.32690032683282,10.139763989509627,17.144767976619885,10.18726755540256,16.77240303881903,9.631263563142033,16.62124532649988,8.058654856224361,14.933447795997052,9.793929483798967,16.885446189951608,9.670814099547528,15.929178929648241,battery,storage,Powerwall,0,0,0,0,0,0,0,1.4994771467009849,25.868374684183642,38.62527282527106,21.43499242002948
H156,SG156,7.942593610475022,6.013944027086937,0.9010998681660978,0.645345823795822,0.9033873981852727,5,5,13,7,5,5,0,0,0,0,0,53.808858685976574,True,CN,230.0,-120.0,50.0,228.60.44.70,10739,224.0.2.0,10000,8.623687609009698,18.62891625084501,9.584656981775336,16.883965433749662,9.830703824470032,16.85269641711117,6.766701008260556,16.757381120736706,7.254677290750728,17.625872252144458,9.075240561813487,17.048022569988927,7.1482679726475435,18.085684218804836,9.25011823781334,16.602309341950285,10.195372874243452,18.17290267521868,10.173207343453026,17.854621646377023,battery,storage,Powerwall,0,0,0,0,0,0,0,31.94458117423084,46.06941297954287,55.59390904175703,16.242071378300288
H157,SG157,12.729481366566397,5.393954783103825,0.9047324422183365,0.927054406596993,0.8986536167417483,5,5,49,0,5,5,0,0,0,0,0,34.7429102865612,True,AN,230.0,0.0,50.0,237.13.21.225,12749,224.0.2.0,10000,9.980855219895119,16.964660976360143,8.511926360273945,18.826556186207366,7.878413240584774,17.97522359961937,9.442803718450675,16.222930687975584,10.287983440306892,15.935481847263524,8.188827149777737,14.609298261348467,8.000273894480847,15.935585488755516,8.214748687339597,18.048852486990608,7.903220233560503,15.851249518232324,8.692844227240537,16.069179673960274,battery,storage,Powerwall,0,0,0,0,0,0,0,54.65392585170621,48.940808345521994,4.385755841753987,31.62369553976405
H158,SG158,8.282619049646568,5.718404642442783,0.9018867771706869,0.6342504096297721,0.8982060919952533,5,5,51,10,5,5,0,0,0,0,1,30.371111756779,True,BN,230.0,120.0,50.0,235.161.163.118,12472,224.0.2.0,10000,8.831182648484738,18.324687119467974,9.447656918942945,18.135980263221334,8.585965860178941,17.49694945092807,7.5142938693104995,18.987749284230265,8.09883635305031,16.982170000984652,10.263902203888675,16.63524034673829,8.5798283651895,16.408418464302795,9.59380552646832,15.514135975586848,9.561051351634411,18.434430464769772,10.360935217696214,15.715783335184936,battery,storage,Powerwall,0,0,0,0,0,0,0,39.67584804756847,22.38810446654834,35.740031607066236,50.89278241084719
H159,SG159,12.978281655420638,6.010247855261713,0.9004031417551258,0.6869776370439852,0.9020671591945402,5,5,34,9,5,5,0,0,0,0,1,74.28703968067117,True,CN,230.0,-120.0,50.0,225.138.59.141,12807,224.0.2.0,10000,9.085246895426174,16.134308993642374,7.661979058920983,16.526925994438404,7.611571255901362,19.42375928407719,9.016851730825724,17.71759219806411,9.619973069012069,18.220646910272574,9.813708741673107,16.670486777460816,9.916492375752766,16.030180248419047,9.298392497821617,16.99312295538174,9.879463520640124,15.914899274620172,7.401142027996925,18.87327398684222,battery,storage,Powerwall,0,0,0,0,0,0,0,29.944020452040807,3.7887049850887586,51.6044801229545,38.1662195261394
H160,SG160,7.851626344431001,6.790543113196426,0.9007730756499717,0.4242778711857994,0.898322086637485,5,5,56,40,5,5,0,0,0,0,0,25.78984220425775,True,AN,230.0,0.0,50.0,237.176.191.145,11967,224.0.2.0,10000,7.446829186213697,16.760448253123275,8.935698671770023,17.273424152070962,9.86286111514445,16.365017794442117,9.270053414911946,16.816029112129467,8.909398044927789,15.98644242003823,8.087728924732652,18.11872245228195,7.2001837883678395,17.433186252274172,8.464153455615625,17.53662136330406,10.246303010312209,17.275861250175602,8.676318073501974,18.277120960306416,battery,storage,Powerwall,0,0,0,0,0,0,0,38.42420087236181,50.39176673199368,6.301019247589993,50.837727749400514
H161,SG161,8.381256979538964,6.565301652517723,0.8952381384995294,0.6964175507411265,0.9010183665251198,5,5,30,25,5,5,0,0,0,0,0,29.624989401228028,True,BN,230.0,120.0,50.0,225.166.104.83,12827,224.0.2.0,10000,11.283208219658597,16.602817361994905,7.622676452601072,17.76101685872565,8.686772587142462,15.618765266926125,10.638542736070503,17.17142780474312,9.874640551965488,16.228442208345722,9.893996841580483,16.85224501561002,6.8827273803477445,16.44408498902476,8.969929539347163,18.615330573504153,9.069162646248325,18.555054638748235,9.399740124388746,16.437540621566185,battery,storage,Powerwall,0,0,0,0,0,0,0,36.708764951342104,52.413860694184855,42.280303924988594,19.325881105357748
H162,SG162,11.190030243716613,6.189116644514883,0.9011295753355694,0.7573731332883898,0.9023900565087928,5,5,33,10,5,5,1,0,0,0,0,64.62460282482178,True,CN,230.0,-120.0,50.0,225.182.238.236,12397,224.0.2.0,10000,9.567545855567364,16.860359147966445,9.191128341768339,16.9076197316456,9.39080181375111,18.68061376025255,10.002990642010248,16.43274247019806,7.692951190178888,17.090681775892584,8.871493076504056,17.245217569662536,9.651315875155065,17.00190177464495,9.191508256781503,17.541122226376412,9.286812908239689,17.922091569928,10.340412492889211,15.673982476729847,battery,storage,Powerwall,0,0,0,0,0,0,0,44.178307854126096,24.47060700420498,51.90179911072168,47.7582405152117
H163,SG163,12.928073169242463,5.2633347342005825,0.8973862826774397,0.6057731461959867,0.9022210301994652,5,5,28,39,5,5,0,1,0,0,1,42.484560865978295,True,AN,230.0,0.0,50.0,230.32.226.236,11612,224.0.2.0,10000,8.85056129082586,18.056411446931996,8.636383211912115,18.550350497030934,7.259319183291193,16.240483784760016,6.167748972225861,17.125973510197948,7.896617322427595,18.39243265697173,8.186532868392703,18.443164146224447,10.526214874176791,18.6661093472856,7.707592455776751,16.295363368625587,9.12134039993126,16.945071210632523,9.55093324043106,17.352747308566407,battery,storage,Powerwall,0,0,0,0,0,0,0,51.2808265600403,35.9493249807557,59.36834218120729,24.344252398047765
H164,SG164,8.30289919014569,6.936916295682437,0.9011929299742293,0.6836736077570585,0.9001195977905854,5,5,40,36,5,5,0,0,0,0,1,71.60686147891766,True,BN,230.0,120.0,50.0,230.235.49.8,11712,224.0.2.0,10000,8.220771259684044,14.989706866617658,10.712526590341035,17.671191133753545,9.910739777005803,17.517165647353373,9.31503899834189,16.970422466042987,8.359391399160057,16.914739417271882,9.233679125624084,17.81793235855769,10.580300368451566,16.386298209632912,11.386309146722404,17.640626574401793,9.087467262781573,18.199144519519315,9.530196718853109,16.84568126694064,battery,storage,Powerwall,0,0,0,0,0,0,0,47.00945399501363,29.160694959277524,32.14058586958153,28.119881713361035
H165,SG165,11.098420200864513,6.9446030440756505,0.898941591299855,0.9228309444008633,0.901058009021032,5,5,48,39,5,5,0,0,0,0,1,77.68948616254461,True,CN,230.0,-120.0,50.0,227.90.144.163,11617,224.0.2.0,10000,8.433552267148015,16.56110986391648,10.451668893983243,17.147029954200292,9.54752171665855,17.9347622485687,9.670949439835601,17.07278939643472,7.5985870033769345,16.50868182301074,8.620863746438364,18.041350126163582,7.698312588842852,17.000242199081207,8.715698739990057,18.69729588188844,9.79329064387958,16.799075439722408,7.127700859844367,18.621717523006772,battery,storage,Powerwall,0,0,0,0,0,0,0,11.530684714611185,12.252403735659142,54.36934989214948,56.22077721258072
H166,SG166,9.156465266397461,5.156832102215652,0.8993319014679892,0.7112482661459677,0.9000826517422488,5,5,36,24,5,5,0,0,0,0,1,63.224116955251624,True,AN,230.0,0.0,50.0,225.91.19.203,12037,224.0.2.0,10000,6.662691548726362,16.527503182161464,8.369221000884984,17.7562307071766,7.227233274984368,16.970889685952077,9.037232741848436,16.85423545153617,10.563334611195133,17.35874251600899,8.732135006205501,17.233665516631042,8.995853672284785,16.48909860349169,9.995938192803125,16.738860683393394,9.140744514623108,17.455305122607253,7.77011741795889,16.164142539743782,battery,storage,Powerwall,0,0,0,0,0,0,0,12.304993868665537,28.280308210401305,26.98827410726384,12.900040102079911
H167,SG167,9.902027833369726,6.550211092440112,0.9001122789952084,0.811002435583212,0.896799104707724,5,5,51,6,5,5,0,0,0,0,0,39.84911354785587,True,BN,230.0,120.0,50.0,237.82.40.100,10295,224.0.2.0,10000,8.072593875047087,18.256349704735374,9.254771553173867,17.868457853140796,11.583532976332215,15.696301786241397,8.121700166482006,15.555847977455088,8.097403694397814,17.98954223952261,9.707197680891445,15.422022593638504,9.892309463387933,17.628183512072894,11.324904034261607,17.62478690288573,8.215692403205427,15.730287700829601,7.426220173692321,17.29305133020411,battery,storage,Powerwall,0,0,0,0,0,0,0,2.4583338425699974,21.043503294661452,23.43298139280415,21.641437635542335
H168,SG168,8.362749710052576,6.050645079955928,0.8996946598316842,0.7310989152490284,0.8996640893829931,5,5,19,48,5,5,0,0,0,0,1,71.68015241267997,True,CN,230.0,-120.0,50.0,236.122.100.164,12546,224.0.2.0,10000,9.464467953942519,16.52758128977341,9.899684282664253,16.946030701821403,9.770077297900107,17.00474144569735,9.574907051902763,17.124224047222757,7.225741081756973,15.942864072760516,8.522993309559642,18.795066184337387,7.076221183837005,18.359741881404144,8.316393127135758,16.758411044726625,9.307350698088305,18.287437396324975,8.978677572282953,16.99581383090039,battery,storage,Powerwall,0,0,0,0,0,0,0,26.27433038554965,50.36129763854781,40.4149531851088,37.995796649851336
H169,SG169,8.100361665429354,6.92905979093889,0.8990122238997553,0.6475374025060577,0.9008477675523834,5,5,0,44,5,5,0,0,0,0,0,70.41417382121382,True,AN,230.0,0.0,50.0,234.109.212.238,10278,224.0.2.0,10000,10.421362682282552,17.066346189012002,7.775243465681714,17.90636282629545,10.370589582587376,15.476643383145406,9.122658677827797,17.22865134351659,8.932917469216997,15.571988202552625,10.469177930334972,16.414449121587737,9.71475603875382,17.36943761648363,9.548999769890615,16.897707624643406,8.427424400005533,16.730404097947932,9.179797203181064,18.239232920612345,battery,storage,Powerwall,0,0,0,0,0,0,0,19.503778793710506,22.223258630594536,53.91033398386842,50.54274190259328
H170,SG170,9.647595337037366,6.972397260068847,0.8994053966048233,0.6616729764635467,0.9013217740992328,5,5,21,7,5,5,0,1,0,0,1,29.52605659730103,True,BN,230.0,120.0,50.0,226.210.190.50,12911,224.0.2.0,10000,9.44985163349553,17.83684339201716,9.565580798791999,16.72860925821012,8.828618428941791,18.807055452030557,9.344693374946747,17.880369058356447,11.23257924839381,18.089181654349286,7.920407234291325,14.944889974480288,8.624225987452588,17.287885177754326,9.30929450685272,16.923939942492538,7.727648723133694,16.633629994559033,8.355625437681388,18.175579364519567,battery,storage,Powerwall,0,0,0,0,0,0,0,41.172584273575076,59.911561991772366,17.719060684092128,20.72343427476236
H171,SG171,7.244907560610056,6.918528392324715,0.8978877949840427,0.6427280614296124,0.9019970904993708,5,5,27,15,5,5,0,0,0,0,1,20.324602153757546,True,CN,230.0,-120.0,50.0,238.45.93.204,11476,224.0.2.0,10000,10.221719025824619,16.19099335444816,7.052499833603268,16.702668989032727,10.606919270224461,20.351988899696227,9.908606945470341,17.417206373268662,9.069518357556735,15.199413524934165,7.722844811479278,17.164560773428466,10.323783710842207,17.1197958189148,6.913126876034106,16.78641090117287,9.471481294714156,17.90163384405061,10.022498863170217,17.78317819836788,battery,storage,Powerwall,0,0,0,0,0,0,0,59.24788933103622,43.03363849854178,57.706526240579876,54.07598218217412
H172,SG172,13.377085862995571,5.9250279383015645,0.9046827196135234,0.7140654438782006,0.8994018594702096,5,5,29,11,5,5,1,0,0,0,1,52.4934605768862,True,AN,230.0,0.0,50.0,231.150.219.247,10822,224.0.2.0,10000,7.293114941621119,18.55313434502618,8.719619990778611,16.52304611896288,8.559375410432478,17.686115927282586,10.166390981485856,16.828375572891545,11.39863962182066,18.55110007481112,9.927199695321923,16.326146434732706,9.283032123303528,17.958676921495137,9.359477384537305,16.0383708565895,10.130920566545585,15.643481750479202,8.071463274546897,15.908729600600958,battery,storage,Powerwall,0,0,0,0,0,0,0,30.886258779700384,21.402444664907225,29.035667542013346,21.973064327749857
H173,SG173,10.4758680579078,6.527179579817438,0.9022368467249153,0.8949159073515275,0.8958616248164293,5,5,48,45,5,5,0,0,0,0,1,53.79145386887732,True,BN,230.0,120.0,50.0,225.103.241.43,11279,224.0.2.0,10000,10.167203973286158,16.41773323410896,9.116143093896035,17.03127220936283,9.44389736974088,17.626277397794677,9.560674984003095,15.95263367048405,7.398029353928715,17.741879847375948,8.486286496754559,20.004359208266145,10.847956945747772,16.24960536838323,9.50439619640959,15.848384615406893,9.90332084287215,16.93744855946331,10.65204043690557,16.43945195093285,battery,storage,Powerwall,0,0,0,0,0,0,0,5.960051337182195,31.914848632680066,36.81543585467686,59.08637800379859
H174,SG174,10.728226652122395,6.867185142140107,0.8994768363724548,0.6442275711011903,0.9000934700210639,5,5,2,42,5,5,0,0,0,0,0,25.55111924264893,True,CN,230.0,-120.0,50.0,230.42.236.165,10595,224.0.2.0,10000,7.523274844339737,17.84976576834653,8.810225677989964,16.542132238526673,7.709745100879648,16.154634061511924,10.094872146986525,16.99255433259969,9.255890194176633,16.677644492391757,8.722522253722003,16.484970203052995,9.315418961089396,17.547437882063445,9.776236709378402,18.54815733626304,8.362502573337094,17.770530791097958,8.606371985228142,16.307536964015476,battery,storage,Powerwall,0,0,0,0,0,0,0,23.03832957519416,45.18878042621244,19.17713682876087,22.284577931866213
H175,SG175,11.147136466204518,5.458839034026115,0.9017411918249836,0.9291699738941313,0.8985978326138908,5,5,59,46,5,5,0,0,0,0,1,55.39697028381795,True,AN,230.0,0.0,50.0,232.132.184.44,10144,224.0.2.0,10000,6.858271659407408,18.211286377635624,9.21162799108372,18.136820485653327,8.562280959183337,14.790112626819559,8.620012232701743,15.740811160749296,9.137749023047805,15.244400029203721,7.522633331292961,17.80662204805608,9.376482623197113,16.10212999088013,5.988769965084709,17.63090429367523,8.667095119224811,17.34608093920493,9.592067731551747,16.08435981166414,battery,storage,Powerwall,0,0,0,0,0,0,0,10.867454558007829,59.32768966510785,26.59720237061966,22.764754559973362
H176,SG176,8.06314061596863,5.75316420577223,0.8976582227480997,0.6237309277967114,0.9012530827452213,5,5,55,44,5,5,0,0,0,0,0,49.156273755537164,True,BN,230.0,120.0,50.0,228.201.63.114,11314,224.0.2.0,10000,8.533189502955242,14.591943409020498,10.520850578755583,16.632804075139198,8.414810984170524,16.90628965362984,9.533947184455492,17.019133436621292,8.629804457132238,17.262050341617492,9.524388732136028,18.647068371862133,8.133733399900432,17.347692162898234,10.03966866519367,16.277951158610676,9.38230618850861,16.51758016805158,9.336942209831902,16.48845404727137,battery,storage,Powerwall,0,0,0,0,0,0,0,37.73712184619966,8.27686780608784,44.49266526954571,10.685029014074267
H177,SG177,10.792994132360253,5.5572825171663505,0.8996586359668806,0.8249952895443009,0.8976174180740996,5,5,20,30,5,5,0,0,0,0,1,55.939256506689134,True,CN,230.0,-120.0,50.0,234.188.14.124,11074,224.0.2.0,10000,8.158671959061612,18.540629689742765,8.67641945593903,16.281176703632205,10.37149993857756,16.88105794844072,8.657018509367024,18.58791105212059,7.985600031610891,16.996136093038608,7.9428218332469545,18.523315149879153,8.56633531921359,17.750073383934158,9.820410203534191,16.92679588756615,9.522498270491036,16.23637180564742,9.984770798795093,17.346303029208254,battery,storage,Powerwall,0,0,0,0,0,0,0,27.278268161353857,19.373121367997737,9.81162688767727,36.27372066227255
H178,SG178,8.219195317790932,6.1383659655641765,0.8994291337609006,0.7843301361337564,0.8982204795404726,5,5,31,53,5,5,0,0,0,0,0,69.27733519999305,True,AN,230.0,0.0,50.0,225.78.227.123,12664,224.0.2.0,10000,9.375619094007192,13.894765463245065,9.169436435940474,16.64865257902378,9.758962919003281,16.200957735270826,9.379127293731111,17.484183085569796,8.408854806815045,16.63638012440271,10.203961183592401,18.396301549145868,8.880798860766808,15.889755475781586,8.78686595453935,17.133662778372212,10.036634636079109,18.0198577676843,9.26944711810634,18.96186919020063,battery,storage,Powerwall,0,0,0,0,0,0,0,32.812927583706525,33.49025300663339,20.06950431573389,30.330281446417796
H179,SG179,12.83193759412428,5.4051981473079485,0.9014715328182774,0.6829473771308331,0.899749300705024,5,5,39,25,5,5,0,0,0,0,1,73.47938173586772,True,BN,230.0,120.0,50.0,234.115.218.170,10494,224.0.2.0,10000,7.50099074108425,16.84821123522324,8.901074405922872,16.81661130960735,9.637092619978016,18.938598985878343,8.680651537757413,14.680202556832999,8.385077089194684,16.711001019666316,8.279961548548588,17.05492362754908,9.014039209731052,18.324706168347944,8.386415273661353,17.02016972153225,9.654767767469378,17.007167869921684,9.775073803917453,16.793828030385566,battery,storage,Powerwall,0,0,0,0,0,0,0,39.608185653088434,14.471167657774451,50.03145800485075,18.498593194176777
H180,SG180,10.46362600581607,5.785746008236469,0.9015068011077103,0.7500538898701608,0.9003903234979743,5,5,50,30,5,5,0,0,0,0,1,36.17059078278009,True,CN,230.0,-120.0,50.0,234.120.33.158,11393,224.0.2.0,10000,9.055108861015642,19.073626263016415,7.722438996552215,18.876963834946086,9.249445673789161,16.37237151306378,9.334523861103902,16.82458674330818,7.627411930658604,16.62466204656616,10.209130472218828,15.954526040171334,8.610349921357493,15.420553068441425,10.324708687496901,17.2281463351915,8.926578966635589,17.796410869270776,10.925760668910046,18.17722320674198,battery,storage,Powerwall,0,0,0,0,0,0,0,36.145910468031815,4.611904603654667,26.423641682821042,38.34830231832851
H181,SG181,9.862006054496497,5.276231419405619,0.899438197594266,0.8738719472505394,0.897847097287929,5,5,42,28,5,5,0,0,0,0,1,38.996670535723084,True,AN,230.0,0.0,50.0,232.168.109.214,10765,224.0.2.0,10000,7.4313271528640055,17.019997883687843,8.433783053878336,18.44459052229436,9.118128687766829,17.132927691214487,8.401242374143807,16.959993102263503,7.126640169562141,17.164659155731293,8.627333048750298,16.882817336899045,6.76820661859008,17.99050098906685,10.684878560355685,16.22541780126648,6.543395376950965,16.38888424495841,8.427155984715274,17.182439824136335,battery,storage,Powerwall,0,0,0,0,0,0,0,51.92356719535855,34.84128446828091,49.20492786845282,46.77861459129314
H182,SG182,10.889493812063868,5.682852465789251,0.8966415548378371,0.9574188664636163,0.9013806968688024,5,5,2,49,5,5,0,1,0,0,0,23.247720179206684,True,BN,230.0,120.0,50.0,236.153.11.243,12601,224.0.2.0,10000,9.231506764322042,16.775938408585443,7.811873790069024,17.005371321463446,9.115960866491243,17.073673659057977,8.581218244127546,18.767409122044754,7.636247266605296,15.05518799959088,10.719374860453655,18.16295013762993,6.603536753092484,17.809069785672275,8.684742102182877,16.94825286705452,8.998464276815962,16.712913222771355,9.943531488172834,15.658442989123426,battery,storage,Powerwall,0,0,0,0,0,0,0,14.462612754847948,27.272307705964916,53.695843488915344,58.901869329262524
H183,SG183,11.383237745826502,6.826383754615045,0.897513339586804,0.6324370615872126,0.895789581457422,5,5,51,26,5,5,0,0,0,0,1,52.4380920389827,True,CN,230.0,-120.0,50.0,227.170.146.79,10067,224.0.2.0,10000,8.909042954295067,16.96820707706049,8.284115770353775,15.457896526586177,8.35873519207043,17.64455540970094,8.490621527259337,17.713159529417815,8.073739247478215,18.405030940641172,9.214211658383642,17.70758724771137,7.921527967748414,18.717144955808568,9.568568816718347,17.71732441354634,8.896426709840739,17.293372017856193,10.221901676379765,16.918065039437618,battery,storage,Powerwall,0,0,0,0,0,0,0,23.50676283630262,13.094624730942392,29.34332346623803,47.6822528145023
H184,SG184,9.56416649631985,5.829263857739261,0.9014634839300357,0.6952337349294895,0.8968353175060924,5,5,0,7,5,5,0,0,0,0,1,27.261179415116644,True,AN,230.0,0.0,50.0,225.209.126.176,10907,224.0.2.0,10000,10.389169176378552,17.42323949236075,8.903543345415711,15.914602116160268,8.949108640445706,16.869427368058176,9.840821432742155,16.490971981561938,9.580595570392484,17.905033097058247,9.821898172866451,16.426151512591332,10.138375084133669,16.553288000591824,8.490429549977765,17.96190403251214,9.837910397993262,17.151950697257316,9.136438597356445,15.47479478899948,battery,storage,Powerwall,0,0,0,0,0,0,0,18.424083771423042,17.29853910184174,35.17377898822444,17.93243185310848
H185,SG185,11.690835483611778,5.078300574580108,0.8945291583060495,0.7389308883650052,0.8983309052221448,5,5,29,22,5,5,0,0,0,0,1,58.372216998361374,True,BN,230.0,120.0,50.0,237.118.57.43,12983,224.0.2.0,10000,8.65229451535503,15.380489108099216,7.661293524110237,16.243688201249856,8.470694017256665,16.544764034930434,9.85002882077885,16.998523621754714,8.16368558084455,19.310246133785032,10.945859005353178,16.222044619727303,9.01590928507723,18.905177000284638,7.538858839651996,18.402888585439364,10.58659475962973,16.151722643888466,10.926979999770698,17.831105384631616,battery,storage,Powerwall,0,0,0,0,0,0,0,18.60176711916235,42.61735102749628,44.482055070711084,49.68315378475532
H186,SG186,9.668007992205771,6.265467961631776,0.8996619603399978,0.5997340687717123,0.8993076975053826,5,5,46,21,5,5,0,1,0,0,0,37.66751673798882,True,CN,230.0,-120.0,50.0,237.83.186.142,11639,224.0.2.0,10000,7.935343594533937,17.45014440616557,8.02544844194046,16.66160399408052,9.383510664543694,15.311928642056753,8.634878065158102,16.53027149318609,8.862036202936832,17.24095695475349,8.948321502600562,17.8549028254723,9.784838807017781,17.393036103837648,9.036079602272045,19.260628565356328,8.706789695551342,17.54894399825264,8.047166371333665,17.683360972894604,battery,storage,Powerwall,0,0,0,0,0,0,0,26.418544636619178,10.313267682277463,47.44830167160374,8.72417051435984
H187,SG187,13.08280113022496,6.203170868703104,0.9005140750237226,0.5569047994051229,0.8994035427832657,5,5,9,48,5,5,0,0,0,0,0,44.6693112071647,True,AN,230.0,0.0,50.0,237.123.183.48,10978,224.0.2.0,10000,8.00783128460621,18.485491512911025,9.42126242031412,17.517870259455506,7.682215790584195,16.854212032153157,8.452260576105475,16.55350899417106,9.147150801327145,17.37757375158993,8.949133834689077,17.31451745220028,8.767235784670882,15.805496283543834,10.771777158407327,16.153089829978217,9.171370018066241,18.258268350774767,9.886718077090157,16.010009297303405,battery,storage,Powerwall,0,0,0,0,0,0,0,44.613306823789955,33.48776712288493,41.34610571418855,49.51176003444411
H188,SG188,12.348713658653153,5.547769774632096,0.8998950877412216,0.8397333969598657,0.8984854770673387,5,5,48,37,5,5,0,0,0,0,0,60.47948782526863,True,BN,230.0,120.0,50.0,224.33.80.215,10292,224.0.2.0,10000,8.28008957520184,16.525598847949357,9.04151740367373,17.37561228357721,9.81407601281529,18.666514091778218,7.74659501439349,17.454399679763476,8.14575615081647,17.955805691671696,10.98031465468119,15.342493531071977,8.796477947012676,16.208465309599518,8.90720186178043,16.6367812388603,8.825300816239874,18.52651212453171,7.7712730549679945,15.36760303112478,battery,storage,Powerwall,0,0,0,0,0,0,0,2.3500060271646084,48.00618526533264,31.696189561771252,21.898981607887368
H189,SG189,7.767703883347673,5.275903312865426,0.8978586337298168,0.7485184563111172,0.9013978480269738,5,5,29,56,5,5,0,0,0,0,1,23.773142866421416,True,CN,230.0,-120.0,50.0,231.40.35.126,11428,224.0.2.0,10000,8.3909123295395,17.049888565191356,7.427964374255703,17.27812762218491,8.500294855208471,16.187350179059177,8.686961413970497,15.987810775858351,8.762338738179151,16.558178548265094,8.91904227802737,17.066466082248546,8.090688520198231,15.779196533179721,9.582131148222558,15.948495020961886,8.106292128990917,17.80712430443824,8.72034007917162,16.879174973827144,battery,storage,Powerwall,0,0,0,0,0,0,0,56.24192046732716,57.21934784693445,58.377273955383934,42.16076128380216
H190,SG190,13.333027924912312,6.472849501293786,0.898885881783041,0.6616042638067539,0.8974231014246454,5,5,33,26,5,5,0,0,0,0,0,74.8356620260511,True,AN,230.0,0.0,50.0,233.81.204.131,10495,224.0.2.0,10000,8.61149157163014,16.845885016408463,9.54507007965435,17.687017707409094,9.347326747354504,16.650802277679087,8.98752028647387,18.255327862464554,8.455518780849138,18.95821155060964,9.407411307030504,17.013142557380363,8.512110387328747,15.436008892954623,10.786274837260844,17.66817842085223,8.952857384427542,16.458888294461026,7.859195575159109,16.523710671699682,battery,storage,Powerwall,0,0,0,0,0,0,0,23.319447371844745,49.72665205834896,18.010707625160702,55.23574763861467
