house,name,type,volume,cooling_power,air_part,material_part,min_coolingtime,min_heatingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,defrost_cycle,heating_power,ventilation_power,standby_power,cop,cooling_power_thermal,cooling_setpoint,heating_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,U,Um,Ca,Cm,Cp,with_dr,phase,voltage,angle,frequency,mass_change,schedule,schedule_skew,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H157,FZ157,FREEZER,0.09,60.0,0.8,0.19999999999999996,40.81397226049329,40.87572279834002,21,630,5,5,64800,332.03017630234547,3.931908735841658,0.47787819816083354,3.993101451161399,239.58608706968394,-10.000349431303444,-99999,0.5003307230789098,-5.000081771366837,-19.999934516072656,-8.040643203091413,-11.069116165121791,19.99944926791182,0,0,0,0,1,75.53915733624457,2.2819317386544244,1.2049793101479054,0.5280523031150965,0.13201307577877414,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.06517064333022778,P1,-413,237.13.21.225,12749,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,37.667574375618074,35.266607098320996,5,5
H158,FZ158,FREEZER,0.318,80.0,0.9300000000000002,0.06999999999999984,42.98765270090587,44.66149575932779,48,247,5,5,32400,506.3375346945271,2.449830085514915,0.48239850003498963,4.0074237997638384,320.5939039811071,-9.999783939358956,-99999,0.4999415019537547,-4.99960955793444,-19.998642647029417,-9.712308433331199,-10.89748643318422,19.999822143531095,0,0,0,0,1,29.234581288574784,2.072964929716598,2.795348740357558,1.3484785489061406,0.33711963722653515,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,BN,230.0,120.0,50.0,0.06478968306337195,P4,-47,235.161.163.118,12472,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,43.43545914650618,35.571026193171235,5,5
H159,FZ159,FREEZER,0.09,60.0,0.8400000000000001,0.15999999999999992,57.5530948676701,55.79010911710711,46,277,5,5,68400,478.2195158559074,2.1826021650441403,0.5007517805382751,4.019537532707379,241.17225196244274,-9.99944834418013,-99999,0.5012648123509162,-5.000388343350754,-20.00114324364784,-8.105133555565061,-11.009269631702818,19.999377629826277,1,1,0,0,1,28.989502982499445,2.0699537104177366,1.2049793101479054,0.5821286263955772,0.1455321565988943,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06525120282344363,P4,36,225.138.59.141,12807,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,21.39357864283271,48.13728753647021,5,5
H160,FZ160,FREEZER,0.138,72.0,0.8600000000000001,0.1399999999999999,49.35869701421495,53.86476030400034,11,702,5,5,39600,552.5771256269012,4.8689085509304295,0.5072911601554645,4.009003943137232,288.6482839058807,-10.001947817580797,-99999,0.500833106739209,-4.999801691557795,-20.000081647557934,-8.711269473746155,-8.40922603639066,20.002159828974158,0,0,0,0,0,35.417367331039245,1.9717141547941786,1.602275927727259,0.812630940357841,0.20315773508946025,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,AN,230.0,0.0,50.0,0.06451691824094079,P3,-417,237.176.191.145,11967,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,59.271300855010786,36.451008776447665,5,5
H161,FZ161,FREEZER,0.118,72.0,0.8700000000000001,0.1299999999999999,55.02617503132007,54.41849898994174,56,265,5,5,21600,458.41474097795276,4.376378098309733,0.4619632259337276,4.001482307392201,288.10672613223846,-9.998923267440189,-99999,0.4999085739086383,-4.999245339358838,-19.999154158159303,-9.052002131664842,-9.828950649655141,19.99959419158174,0,0,0,0,0,35.25616957623672,2.016377233072838,1.443463883258394,0.7158699570608827,0.1789674892652207,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.0648408604451184,P4,-733,225.166.104.83,12827,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,40.5009508875961,55.176032218745775,5,5
H162,FZ162,FREEZER,0.118,72.0,0.8600000000000001,0.1399999999999999,48.332409831203975,53.72663821873593,16,528,5,5,50400,363.9090299168812,4.2647974408866824,0.49027285533040244,3.9996658386735717,287.97594038449716,-10.00050747235861,-99999,0.5007472492323107,-4.9999419123454,-20.001096704565555,-8.572756048482386,-10.80360155435151,20.00003721248578,1,0,0,0,0,53.96201554799047,2.041943845995718,1.443463883258394,0.7069067477487433,0.17672668693718582,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06504863535255115,P3,-331,225.182.238.236,12397,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,42.60272611473506,59.678845324543815,5,5
H163,FZ163,FREEZER,0.118,72.0,0.81,0.18999999999999995,33.87642134804045,38.35395448600383,8,463,5,5,36000,554.763859285284,2.5127187662891357,0.46450184016393886,3.9798973457545395,286.55260889432685,-10.001504877893483,-99999,0.5012485038033442,-4.997418092386207,-20.0016881548094,-8.821413602598092,-10.182134778150214,19.998953997867375,0,0,0,0,0,23.2420060941682,2.0078067511862634,1.443463883258394,0.7189257045806619,0.17973142614516546,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06500177347499977,P3,-717,230.32.226.236,11612,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,51.209601545482535,44.978061129133394,5,5
H164,FZ164,FREEZER,0.188,72.0,0.9400000000000002,0.05999999999999983,58.154720807125855,52.549610744286134,51,398,5,5,64800,312.9321416704762,3.4979109958229575,0.49909581317334417,4.001587667077601,288.11431202958727,-10.000201454191675,-99999,0.5005866156635477,-4.998956909961324,-20.00079660300422,-8.380209609678808,-8.665742785784394,19.999632612136192,0,0,0,0,0,75.81573024784848,2.3980257934506874,1.9690488163214528,0.8211124424512759,0.20527811061281898,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,BN,230.0,120.0,50.0,0.06502091159645297,P3,81,230.235.49.8,11712,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,49.16046174426032,59.622395507211245,5,5
H165,FZ165,FREEZER,0.138,72.0,0.9400000000000002,0.05999999999999983,35.29677136545466,31.640002528300187,6,502,5,5,79200,583.702761097453,4.60807264851247,0.5336361072991678,3.990889320032776,287.34403104235986,-10.000526552841622,-99999,0.4994657299625389,-5.000664445841529,-20.000730196762294,-9.71614984297105,-10.25189420223434,19.999163380801697,0,0,0,0,1,39.97103874460767,2.1897740433352775,1.602275927727259,0.7317083388598435,0.18292708471496089,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,CN,230.0,-120.0,50.0,0.06520863364580973,P3,692,227.90.144.163,11617,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,7.140932871514522,49.584512258308564,5,5
H166,FZ166,FREEZER,0.138,72.0,0.9000000000000001,0.09999999999999987,59.750931051725246,41.36822608770057,48,757,5,5,50400,539.6564420792281,2.162588071750997,0.4509731937771493,3.9895980054969025,287.25105639577697,-10.001042586426081,-99999,0.5006296843420884,-4.998470677166208,-19.999511877902094,-11.761819275731455,-8.692192648801615,19.997326400146182,0,0,0,0,1,37.3814828330875,2.0477138741139402,1.602275927727259,0.7824706117306426,0.19561765293266065,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,AN,230.0,0.0,50.0,0.06500772453543631,P1,233,225.91.19.203,12037,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,44.50463146691028,53.228750958826964,5,5
H167,FZ167,FREEZER,0.118,72.0,0.8600000000000001,0.1399999999999999,33.74045983577263,47.16380670045535,55,300,5,5,25200,351.39549596849906,3.1729639173037576,0.4782754860702125,4.014907381687303,289.0733314814858,-10.000314902695296,-99999,0.5015375735506917,-4.999370053573092,-20.00138397923913,-9.310818181711603,-11.384177635635984,19.99814267899191,0,0,0,0,0,40.601649028059086,2.2294274719536085,1.443463883258394,0.6474594493058398,0.16186486232645994,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06516633268960585,P1,-549,237.82.40.100,10295,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,13.857562164640251,59.813774562096334,5,5
H168,FZ168,FREEZER,0.188,72.0,0.8400000000000001,0.15999999999999992,54.407171616228695,56.04333518674461,13,707,5,5,25200,462.1105289310208,2.9958049831069364,0.5186342955647988,3.9971300581131204,287.79336418414465,-9.998678039928633,-99999,0.4985929649575905,-4.999364766844492,-19.9982269289338,-11.75375913972951,-11.220153144543692,20.000118730186948,0,0,0,0,1,51.18769066350477,1.7877833224734232,1.9690488163214528,1.1013911985694365,0.2753477996423591,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06518480201798009,P3,-448,236.122.100.164,12546,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,49.378217372700455,31.509789268648973,5,5
H169,FZ169,FREEZER,0.138,72.0,0.8300000000000001,0.16999999999999993,54.96707202884792,41.57598854213815,11,117,5,5,25200,449.2369141735666,4.359102215229461,0.4928240109136732,3.9902471884591457,287.2977975690585,-10.000827530028353,-99999,0.4995250639704258,-5.000217116961264,-19.999542483357132,-10.876786347199161,-10.277017156484124,20.00114836982108,1,0,0,0,1,75.63406943614817,1.7791864891868951,1.602275927727259,0.9005666002216068,0.2251416500554017,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,AN,230.0,0.0,50.0,0.06500535282905835,P2,743,234.109.212.238,10278,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,9.41476134859954,49.61329356831946,5,5
H170,FZ170,FREEZER,0.318,80.0,0.8400000000000001,0.15999999999999992,52.126159237982975,52.6015932495932,6,151,5,5,64800,583.2284032960968,2.758281247718603,0.5006465842779828,3.9892611872926063,319.1408949834085,-10.001680384879545,-99999,0.49922157262905426,-4.99985937953173,-19.999924227578354,-10.831186781807641,-9.777005786374374,19.998855849220742,1,0,0,0,1,75.03704717297083,1.915833588770521,2.795348740357558,1.4590770079104118,0.36476925197760296,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,BN,230.0,120.0,50.0,0.06498167218233145,P3,396,226.210.190.50,12911,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,22.2312112776148,45.767953164343055,5,5
H171,FZ171,FREEZER,0.188,72.0,0.8300000000000001,0.16999999999999993,40.38601865099122,37.403672473413316,10,13,5,5,25200,522.6977920759998,4.159135881510677,0.5152610618953926,4.007100735777173,288.51125297595644,-10.000659185320162,-99999,0.49983461701893966,-5.000541378732913,-20.000615467541035,-11.856801004451484,-10.410630348378788,20.00136652162489,1,0,0,0,1,42.087281325236916,2.2192812800533743,1.9690488163214528,0.8872461701988927,0.22181154254972318,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06485657495216658,P4,-664,238.45.93.204,11476,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,22.23648349857494,47.97727290521372,5,5
H172,FZ172,FREEZER,0.238,80.0,0.8500000000000001,0.1499999999999999,50.83400913754276,43.09299141529307,21,582,5,5,46800,340.937220759918,4.838424836765059,0.5048799827819936,3.996597142450039,319.7277713960031,-9.999433946732033,-99999,0.501733595288296,-4.9996277407058605,-20.001710182546567,-9.676836063392187,-10.674368901562545,19.999904722768665,0,0,0,0,0,72.48471349355361,1.9554381581674747,2.304283385281897,1.1783974735572003,0.29459936838930006,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,AN,230.0,0.0,50.0,0.0650023593406917,P4,857,231.150.219.247,10822,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,5.361103555418236,50.591916843972896,5,5
H173,FZ173,FREEZER,0.188,72.0,0.81,0.18999999999999995,46.12982224575454,55.1772496994335,11,21,5,5,32400,445.0101817035105,3.3898607066303885,0.5044952248085518,3.993292951393994,287.5170925003676,-9.99908364724295,-99999,0.49904162356655823,-5.000858347572881,-20.000591837070395,-11.695419944802772,-11.794900110336641,20.000583295270502,0,0,0,0,1,62.85228854017606,1.8494551986423284,1.9690488163214528,1.0646642415382201,0.26616606038455504,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,BN,230.0,120.0,50.0,0.06522588366151337,P3,416,225.103.241.43,11279,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,21.68556739120398,52.64053012269605,5,5
H174,FZ174,FREEZER,0.188,72.0,0.8,0.19999999999999996,36.84801214391591,50.07820156854535,38,796,5,5,43200,587.7588050601796,2.241769363928832,0.5138723148186654,3.9873629485580886,287.0901322961824,-10.000989196697125,-99999,0.49980781852148143,-4.999068909724069,-19.99956025355222,-10.12642142974553,-8.352605252614305,19.997814137904687,0,1,0,0,0,39.93874784771907,1.8789099897537251,1.9690488163214528,1.047973999318372,0.261993499829593,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.065092812320029,P5,657,230.42.236.165,10595,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,36.54433228116517,44.46045205161626,5,5
H175,FZ175,FREEZER,0.118,72.0,0.9100000000000001,0.08999999999999986,50.96374804251784,39.748166267870886,7,50,5,5,36000,436.54538421274606,2.645171499943775,0.4864994049274977,3.9954820515709892,287.6747077131112,-9.999398940684397,-99999,0.4997524693869333,-4.998991607891993,-20.000378707797722,-10.949789008613948,-10.156053810938122,19.999363471209715,0,0,0,0,1,29.27104038713336,1.968793749661278,1.443463883258394,0.7331717116161789,0.18329292790404472,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06507889154254107,P3,483,232.132.184.44,10144,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,25.02936256081219,50.72951547918152,5,5
H176,FZ176,FREEZER,0.188,72.0,0.8700000000000001,0.1299999999999999,44.09990432472708,49.72744563381694,0,310,5,5,46800,482.5466521304785,2.1584359399100266,0.494670281843701,3.9815367794406016,286.6706481197233,-9.998906763554864,-99999,0.5012631481677786,-5.001860676073615,-20.00029356997158,-9.357411994510018,-9.972338461367126,20.000431232408005,0,0,0,0,1,34.67599760160367,2.1602761624283358,1.9690488163214528,0.9114801387745134,0.22787003469362835,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,BN,230.0,120.0,50.0,0.06520226460188008,P3,60,228.201.63.114,11314,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,11.693926217810732,32.407673571522245,5,5
H177,FZ177,FREEZER,0.09,60.0,0.9100000000000001,0.08999999999999986,39.25202505278005,41.267530195372444,33,888,5,5,75600,495.2428945434266,3.9676556922976722,0.507749232077311,4.016300671383904,240.97804028303426,-10.000698063379462,-99999,0.5005391045135053,-4.999158747816498,-19.99944787706242,-8.955510566748778,-9.055524534845318,20.00146403161503,0,0,0,0,1,48.39702808068837,2.1036522641091913,1.2049793101479054,0.5728034669542514,0.14320086673856286,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06483051670187898,P4,-100,234.188.14.124,11074,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,19.022435530413798,39.65760893477929,5,5
H178,FZ178,FREEZER,0.188,72.0,0.9300000000000002,0.06999999999999984,41.99717568266281,35.27648582974436,49,70,5,5,79200,418.50379540283217,2.293080552902878,0.4933269392381881,3.9967820703659016,287.7683090663449,-10.000858136023641,-99999,0.5009663896049582,-5.000604145027757,-19.998318341526797,-8.759388263822341,-9.167525426700477,19.998832460107213,0,0,0,0,1,64.58382496011369,1.9771959243791806,1.9690488163214528,0.9958794634576814,0.24896986586442035,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,AN,230.0,0.0,50.0,0.06503224336648139,P2,427,225.78.227.123,12664,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,41.31452425015454,37.30666745075884,5,5
H179,FZ179,FREEZER,0.138,72.0,0.9000000000000001,0.09999999999999987,52.11279998349384,37.655030527626025,36,834,5,5,68400,508.1565958604802,3.7030079120365307,0.5376317246033019,3.999222731537783,287.9440366707204,-10.001660400688074,-99999,0.5010800200883643,-4.99838670940477,-19.99963459964035,-11.205949474361868,-11.012797120254312,19.999623475213113,0,0,0,0,0,46.83499344670945,2.165931884635913,1.602275927727259,0.7397628425404509,0.18494071063511272,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06502644005382154,P4,36,234.115.218.170,10494,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,6.65803020312153,44.932662783432654,5,5
H180,FZ180,FREEZER,0.09,60.0,0.9400000000000002,0.05999999999999983,43.78459877079694,32.44482240254883,2,658,5,5,32400,497.81732035172433,4.316014644286366,0.5116402033978897,4.007803548304998,240.46821289829987,-10.000591287146163,-99999,0.4993395198182479,-5.001440723052809,-19.997625988338545,-9.484182501601584,-8.473206049047153,20.00004436902301,1,0,0,0,0,50.02346731304556,2.090481694338079,1.2049793101479054,0.5764122754155208,0.1441030688538802,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.0649220168701728,P3,-319,234.120.33.158,11393,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,43.93198074250313,57.96466466282551,5,5
H181,FZ181,FREEZER,0.318,80.0,0.8900000000000001,0.10999999999999988,38.65050430131924,51.643355321996346,28,184,5,5,32400,562.3053601378941,4.144714415785154,0.46170695509785936,3.9968610549104904,319.7488843928392,-10.000513046744528,-99999,0.49906393823956985,-4.998855020660919,-20.000136003170926,-11.00179167886899,-11.266892190615785,19.999296093764848,0,0,0,0,0,43.095213765827985,2.327895058639417,2.795348740357558,1.2008053069159197,0.3002013267289799,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,AN,230.0,0.0,50.0,0.06500897175071618,P3,-844,232.168.109.214,10765,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,24.033892235234752,35.21088076735815,5,5
H182,FZ182,FREEZER,0.09,60.0,0.8,0.19999999999999996,34.55385676729582,43.66001897317721,10,340,5,5,64800,457.069118869893,3.9103001948607075,0.4971066141272535,3.9961752322454327,239.77051393472595,-9.997087847366554,-99999,0.49962753390269926,-5.000147373166482,-19.99917386454001,-8.950539516495315,-11.927745208562941,19.998930769993592,0,1,0,0,1,63.44601535644262,2.1225881359452847,1.2049793101479054,0.5676934162318181,0.14192335405795453,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,BN,230.0,120.0,50.0,0.06488450010607885,P4,-128,236.153.11.243,12601,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,56.83418003260246,43.22731064983747,5,5
H183,FZ183,FREEZER,0.118,72.0,0.81,0.18999999999999995,57.683308834264025,59.56712905394811,24,29,5,5,75600,388.06382336543334,4.918997488839886,0.48878535149494723,3.9834909652874946,286.81134950069963,-10.001928312732154,-99999,0.4991889450378466,-5.000179849221638,-20.000010142260937,-9.31506917327134,-10.13172063415784,20.001920166872004,0,0,0,0,0,44.95412320307119,2.2160093982348825,1.443463883258394,0.6513798562443625,0.1628449640610906,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06494758789077139,P5,-214,227.170.146.79,10067,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,32.903698665296815,39.63876551251306,5,5
H184,FZ184,FREEZER,0.188,72.0,0.9100000000000001,0.08999999999999986,44.89176588417109,57.05699004460472,7,157,5,5,68400,370.6822185544197,3.6887680468339346,0.4900592194774585,4.0205315256648175,289.47826984786684,-9.999158742358444,-99999,0.4992170850342964,-4.9992108163935045,-19.99944456514893,-9.072979021997213,-10.466148131860223,20.00043174311691,0,1,0,0,0,64.97568613729823,1.891307458498273,1.9690488163214528,1.0411045583698526,0.26027613959246315,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,AN,230.0,0.0,50.0,0.06512764237921373,P4,-877,225.209.126.176,10907,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,55.796590774753305,32.39013407207098,5,5
H185,FZ185,FREEZER,0.138,72.0,0.9100000000000001,0.08999999999999986,39.760397506183224,55.97868154292388,56,48,5,5,25200,407.8058619685472,3.5804647909413196,0.499706075312758,4.02937085423406,290.1147015048523,-9.999955088584775,-99999,0.5004691427113802,-4.999224081280551,-20.001116451173452,-11.079722703238827,-10.48072014631109,20.000666382493876,0,0,0,0,1,35.61919070100174,2.305244151948431,1.602275927727259,0.6950569319839673,0.17376423299599184,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06517391536137318,P4,-681,237.118.57.43,12983,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,49.60011503164397,55.996109496098335,5,5
H186,FZ186,FREEZER,0.138,72.0,0.9200000000000002,0.07999999999999985,51.73434334909331,44.914846562299076,10,144,5,5,61200,333.9075051829627,4.121715991067626,0.5045956001321238,3.9982767066557696,287.8759228792154,-10.000077865404927,-99999,0.4992690273651029,-5.000353858970292,-19.9975187605359,-10.243291740660407,-11.399217376215303,19.999965802479615,0,1,0,0,0,32.32337985399009,1.8726238189712225,1.602275927727259,0.8556315003018136,0.2139078750754534,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,CN,230.0,-120.0,50.0,0.06482423117243939,P4,381,237.83.186.142,11639,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,1.0827383873769092,32.70602872311299,5,5
H187,FZ187,FREEZER,0.09,60.0,0.8300000000000001,0.16999999999999993,49.32666413332672,44.43550556285398,40,464,5,5,79200,476.5902121658429,4.213303929945169,0.5268492149065892,4.005629370977052,240.3377622586231,-9.999332026285112,-99999,0.5005308732239327,-5.000276693724566,-19.999313727472586,-8.117136916537106,-10.273533098306322,19.99964273248298,0,0,0,0,1,35.37167428025957,2.028586165410175,1.2049793101479054,0.5939995700918436,0.1484998925229609,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.06491471303484461,P3,-533,237.123.183.48,10978,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,2.0778811197568348,49.49229832571756,5,5
H188,FZ188,FREEZER,0.118,72.0,0.8700000000000001,0.1299999999999999,44.31852543672174,43.334060423559976,12,863,5,5,43200,422.79782611013366,2.3267037751675805,0.5121062184632597,4.005340368188069,288.384506509541,-9.999450903202714,-99999,0.4995299984022544,-4.999250338288672,-20.001972519245697,-9.548666802343451,-8.036519066560672,19.999089988520407,0,0,0,0,1,32.97596005994119,1.9444389404108215,1.443463883258394,0.742354955591158,0.1855887388977895,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06500103853932705,P3,795,224.33.80.215,10292,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,23.496705754020116,39.36202131974776,5,5
H189,FZ189,FREEZER,0.238,80.0,0.9100000000000001,0.08999999999999986,43.75067354425414,32.31921735746042,5,429,5,5,46800,579.9762275476559,2.3435178788303945,0.544164084738623,3.980809893309727,318.46479146477816,-9.999648934186204,-99999,0.5011456203665804,-5.001367720782826,-19.999515892016525,-10.406446113624053,-9.554762954888071,20.00148166103482,0,1,0,0,1,50.39989746045725,2.1917895301741934,2.304283385281897,1.051325117470911,0.26283127936772777,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,CN,230.0,-120.0,50.0,0.06454076019156432,P4,-119,231.40.35.126,11428,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,39.91558945547604,54.07335507003471,5,5
H190,FZ190,FREEZER,0.118,72.0,0.9400000000000002,0.05999999999999983,56.057389800552215,38.38372862020599,29,747,5,5,68400,485.5408011174624,3.361524296410727,0.4902850551047343,3.979181385477222,286.50105975435997,-10.001827775720017,-99999,0.4989360622216024,-4.997947359923155,-20.001294089887015,-9.658750264392703,-9.99861461088792,20.0009869033338,0,0,0,0,1,75.75679070301533,2.05943070426955,1.443463883258394,0.7009043228625502,0.17522608071563756,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06503704749030112,P3,658,233.81.204.131,10495,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,25.579323611221668,53.46468156590527,5,5
